path,directory,file,suffix,size_bytes,kind,calculation,nat,ntyp,prefix,num_of_images,job_done,has_error_hint,error_hints,final_total_energy_Ry,n_total_energy_lines,neb_first_activation_forward_eV,neb_activation_overflow,neb_initial_path_length_bohr,classification
/scratch16/pclancy3/victor/nebProject/neb/neb.in,/scratch16/pclancy3/victor/nebProject/neb,neb.in,.in,8525,neb,,61,3,sb2te3,5,False,False,,,0,,False,,neb_needs_input_or_restart_review
/scratch16/pclancy3/victor/nebProject/neb/pw_1.in,/scratch16/pclancy3/victor/nebProject/neb,pw_1.in,.in,4270,qe_input_unknown,,61,3,sb2te3,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/nebProject/neb/out/sb2te3_5/PW.out,/scratch16/pclancy3/victor/nebProject/neb/out/sb2te3_5,PW.out,.out,66974060,qe_output_unknown,,,,,,False,False,,-5568.87192074,60,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/neb/out/sb2te3_2/PW.out,/scratch16/pclancy3/victor/nebProject/neb/out/sb2te3_2,PW.out,.out,67540034,qe_output_unknown,,,,,,False,False,,-5568.88259975,57,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/neb/out/sb2te3_4/PW.out,/scratch16/pclancy3/victor/nebProject/neb/out/sb2te3_4,PW.out,.out,67483314,qe_output_unknown,,,,,,False,False,,-5568.86202463,57,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/neb/out/sb2te3_1/PW.out,/scratch16/pclancy3/victor/nebProject/neb/out/sb2te3_1,PW.out,.out,67313564,qe_output_unknown,,,,,,False,False,,-5568.90951530,60,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/neb/out/sb2te3_3/PW.out,/scratch16/pclancy3/victor/nebProject/neb/out/sb2te3_3,PW.out,.out,68099402,qe_output_unknown,,,,,,False,False,,-5568.80102271,57,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/batch2/14-D3-NoSOC-NonRelPP-KGamma-2.out,/scratch16/pclancy3/victor/nebProject/batch2,14-D3-NoSOC-NonRelPP-KGamma-2.out,.out,1997474,qe_output_unknown,,,,,,True,False,,-5394.64199332,31,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/nebProject/batch2/20-D3-SOC-NonRelPP-KAuto4-2.out,/scratch16/pclancy3/victor/nebProject/batch2,20-D3-SOC-NonRelPP-KAuto4-2.out,.out,6403046,qe_output_unknown,,,,,,False,False,,-5394.43851856,12,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/batch2/10-DFT-SOC-NonRelPP-KAuto4-2.out,/scratch16/pclancy3/victor/nebProject/batch2,10-DFT-SOC-NonRelPP-KAuto4-2.out,.out,1444673,qe_output_unknown,,,,,,True,True,convergence NOT achieved;stopping,-9677.89897899,3,,False,,quarantine_or_restart_review
/scratch16/pclancy3/victor/nebProject/batch2/11-D3-NoSOC-RelPP-KGamma-2.out,/scratch16/pclancy3/victor/nebProject/batch2,11-D3-NoSOC-RelPP-KGamma-2.out,.out,93613,qe_output_unknown,,,,,,True,True,convergence NOT achieved,-9678.04657534,1,,False,,quarantine_or_restart_review
/scratch16/pclancy3/victor/nebProject/batch2/9-DFT-SOC-NonRelPP-KAuto2-2.out,/scratch16/pclancy3/victor/nebProject/batch2,9-DFT-SOC-NonRelPP-KAuto2-2.out,.out,1572057,qe_output_unknown,,,,,,True,False,,-5393.35956447,17,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/nebProject/batch2/19-D3-SOC-NonRelPP-KAuto2-2.out,/scratch16/pclancy3/victor/nebProject/batch2,19-D3-SOC-NonRelPP-KAuto2-2.out,.out,1358650,qe_output_unknown,,,,,,True,True,convergence NOT achieved;stopping,-5394.41059123,14,,False,,quarantine_or_restart_review
/scratch16/pclancy3/victor/nebProject/batch2/6-DFT-NoSOC-NonRelPP-KAuto4-2.out,/scratch16/pclancy3/victor/nebProject/batch2,6-DFT-NoSOC-NonRelPP-KAuto4-2.out,.out,3895700,qe_output_unknown,,,,,,True,False,,-5393.36563935,21,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/nebProject/batch2/17-D3-SOC-RelPP-KAuto2-2.out,/scratch16/pclancy3/victor/nebProject/batch2,17-D3-SOC-RelPP-KAuto2-2.out,.out,493335,qe_output_unknown,,,,,,True,True,convergence NOT achieved,-9678.95315801,4,,False,,quarantine_or_restart_review
/scratch16/pclancy3/victor/nebProject/batch2/8-DFT-SOC-RelPP-KAuto4-2.out,/scratch16/pclancy3/victor/nebProject/batch2,8-DFT-SOC-RelPP-KAuto4-2.out,.out,969220,qe_output_unknown,,,,,,False,False,,-9677.89894305,2,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/batch2/3-DFT-NoSOC-RelPP-KAuto4-2.out,/scratch16/pclancy3/victor/nebProject/batch2,3-DFT-NoSOC-RelPP-KAuto4-2.out,.out,2938119,qe_output_unknown,,,,,,True,False,,-9677.84323329,11,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/nebProject/batch2/1-DFT-NoSOC-RelPP-KGamma-2.out,/scratch16/pclancy3/victor/nebProject/batch2,1-DFT-NoSOC-RelPP-KGamma-2.out,.out,310159,qe_output_unknown,,,,,,True,True,convergence NOT achieved,-9676.98114231,5,,False,,quarantine_or_restart_review
/scratch16/pclancy3/victor/nebProject/batch2/13-D3-NoSOC-RelPP-KAuto4-2.out,/scratch16/pclancy3/victor/nebProject/batch2,13-D3-NoSOC-RelPP-KAuto4-2.out,.out,3795184,qe_output_unknown,,,,,,True,False,,-9678.94009068,14,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/nebProject/batch2/2-DFT-NoSOC-RelPP-KAuto2-2.out,/scratch16/pclancy3/victor/nebProject/batch2,2-DFT-NoSOC-RelPP-KAuto2-2.out,.out,276900,qe_output_unknown,,,,,,True,True,convergence NOT achieved,-9677.88492322,3,,False,,quarantine_or_restart_review
/scratch16/pclancy3/victor/nebProject/batch2/15-D3-NoSOC-NonRelPP-KAuto2-2.out,/scratch16/pclancy3/victor/nebProject/batch2,15-D3-NoSOC-NonRelPP-KAuto2-2.out,.out,1623650,qe_output_unknown,,,,,,True,False,,-5394.44528785,21,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/nebProject/batch2/4-DFT-NoSOC-NonRelPP-KGamma-2.out,/scratch16/pclancy3/victor/nebProject/batch2,4-DFT-NoSOC-NonRelPP-KGamma-2.out,.out,1871487,qe_output_unknown,,,,,,True,False,,-5393.47364418,31,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/nebProject/batch2/18-D3-SOC-RelPP-KAuto4-2.out,/scratch16/pclancy3/victor/nebProject/batch2,18-D3-SOC-RelPP-KAuto4-2.out,.out,33251,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/batch2/7-DFT-SOC-RelPP-KAuto2-2.out,/scratch16/pclancy3/victor/nebProject/batch2,7-DFT-SOC-RelPP-KAuto2-2.out,.out,3752590,qe_output_unknown,,,,,,True,False,,-9677.83869941,33,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/nebProject/batch2/16-D3-NoSOC-NonRelPP-KAuto4-2.out,/scratch16/pclancy3/victor/nebProject/batch2,16-D3-NoSOC-NonRelPP-KAuto4-2.out,.out,4188100,qe_output_unknown,,,,,,False,False,,-5394.44956158,21,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/batch2/5-DFT-NoSOC-NonRelPP-KAuto2-2.out,/scratch16/pclancy3/victor/nebProject/batch2,5-DFT-NoSOC-NonRelPP-KAuto2-2.out,.out,1314501,qe_output_unknown,,,,,,True,False,,-5393.35956947,18,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_z_NonRelNoSOC.in,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_z_NonRelNoSOC.in,.in,8708,vc-relax,vc-relax,120,2,sb2te3_120,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_z2_NoSOC.out,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_z2_NoSOC.out,.out,2265816,qe_output_unknown,,,,,,True,False,,-10784.47205507,17,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/slurm-18731755.out,/scratch16/pclancy3/victor/nebProject/120_relax,slurm-18731755.out,.out,2479,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_z2.in,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_z2.in,.in,8719,vc-relax,vc-relax,120,2,sb2te3_120,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_x.out,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_x.out,.out,402442,qe_output_unknown,,,,,,False,True,%%%%%%%%;error in routine;stopping,-19358.01250644,2,,False,,quarantine_or_restart_review
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_z.xyz,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_z.xyz,.xyz,8685,structure_or_other,,,,,,False,False,,,0,,False,,structure_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/slurm-18738693.out,/scratch16/pclancy3/victor/nebProject/120_relax,slurm-18738693.out,.out,2625,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_x.xyz,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_x.xyz,.xyz,8678,structure_or_other,,,,,,False,False,,,0,,False,,structure_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_x_v2.out,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_x_v2.out,.out,3522682,qe_output_unknown,,,,,,True,False,,-19357.84983855,19,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/slurm-18390048.out,/scratch16/pclancy3/victor/nebProject/120_relax,slurm-18390048.out,.out,2380,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_z2_v4.out,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_z2_v4.out,.out,3055475,qe_output_unknown,,,,,,True,False,,-19352.76747089,14,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/slurm-18256777.out,/scratch16/pclancy3/victor/nebProject/120_relax,slurm-18256777.out,.out,2479,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/120_relax/slurm-18337904.out,/scratch16/pclancy3/victor/nebProject/120_relax,slurm-18337904.out,.out,2380,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_z_NonRelNoSOC.out,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_z_NonRelNoSOC.out,.out,890572,qe_output_unknown,,,,,,False,False,,-10784.41516042,5,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_x.in,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_x.in,.in,8733,qe_input_unknown,,120,2,,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_z.in,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_z.in,.in,8712,vc-relax,vc-relax,120,2,sb2te3_120,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_z.in,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_z.in,.in,8733,qe_input_unknown,,120,2,,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/slurm-18731754.out,/scratch16/pclancy3/victor/nebProject/120_relax,slurm-18731754.out,.out,2380,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_x.in,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_x.in,.in,8711,vc-relax,vc-relax,120,2,sb2te3_120,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/slurm-18256185.out,/scratch16/pclancy3/victor/nebProject/120_relax,slurm-18256185.out,.out,2375,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_z_NonRel.out,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_z_NonRel.out,.out,2265816,qe_output_unknown,,,,,,True,False,,-10784.47205507,17,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/slurm-18256245.out,/scratch16/pclancy3/victor/nebProject/120_relax,slurm-18256245.out,.out,2474,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_z2_v3.out,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_z2_v3.out,.out,473634,qe_output_unknown,,,,,,False,False,,-19351.85783226,2,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/120_relax/slurm-18244631.out,/scratch16/pclancy3/victor/nebProject/120_relax,slurm-18244631.out,.out,2474,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/120_relax/slurm-18244632.out,/scratch16/pclancy3/victor/nebProject/120_relax,slurm-18244632.out,.out,2474,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_z2_v2.out,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_z2_v2.out,.out,249782,qe_output_unknown,,,,,,False,True,%%%%%%%%;error in routine;stopping,-19351.70680469,1,,False,,quarantine_or_restart_review
/scratch16/pclancy3/victor/nebProject/120_relax/slurm-18260057.out,/scratch16/pclancy3/victor/nebProject/120_relax,slurm-18260057.out,.out,2479,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_z2_NoSOC.in,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_z2_NoSOC.in,.in,8668,vc-relax,vc-relax,120,2,sb2te3_120,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_z2.out,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_z2.out,.out,241231,qe_output_unknown,,,,,,False,True,%%%%%%%%;error in routine;stopping,-19351.70680469,1,,False,,quarantine_or_restart_review
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_z.out,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_z.out,.out,266897,qe_output_unknown,,,,,,False,True,%%%%%%%%;error in routine;stopping,-19357.90606343,1,,False,,quarantine_or_restart_review
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_z_NonRel.in,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_z_NonRel.in,.in,8668,vc-relax,vc-relax,120,2,sb2te3_120,,False,False,,,0,,False,,qe_input_template_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/Sb2Te3_120_z_v2.out,/scratch16/pclancy3/victor/nebProject/120_relax,Sb2Te3_120_z_v2.out,.out,258398,qe_output_unknown,,,,,,False,True,%%%%%%%%;error in routine;stopping,-19357.90606343,1,,False,,quarantine_or_restart_review
/scratch16/pclancy3/victor/nebProject/120_relax/slurm-18306724.out,/scratch16/pclancy3/victor/nebProject/120_relax,slurm-18306724.out,.out,2625,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/120_relax/plot/Sb2Te3_120_z2_SOC.xyz,/scratch16/pclancy3/victor/nebProject/120_relax/plot,Sb2Te3_120_z2_SOC.xyz,.xyz,12919,structure_or_other,,,,,,False,False,,,0,,False,,structure_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/plot/Sb2Te3_120_z2_NoSOC.xyz,/scratch16/pclancy3/victor/nebProject/120_relax/plot,Sb2Te3_120_z2_NoSOC.xyz,.xyz,12927,structure_or_other,,,,,,False,False,,,0,,False,,structure_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/plot/Sb2Te3_120_z2_NoSOC.out,/scratch16/pclancy3/victor/nebProject/120_relax/plot,Sb2Te3_120_z2_NoSOC.out,.out,2265816,qe_output_unknown,,,,,,True,False,,-10784.47205507,17,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/plot/Sb2Te3_120_z2_SOC.out,/scratch16/pclancy3/victor/nebProject/120_relax/plot,Sb2Te3_120_z2_SOC.out,.out,3055475,qe_output_unknown,,,,,,True,False,,-19352.76747089,14,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/plot/Sb2Te3_120_z_NonRelNoSOC.out,/scratch16/pclancy3/victor/nebProject/120_relax/plot,Sb2Te3_120_z_NonRelNoSOC.out,.out,890572,qe_output_unknown,,,,,,False,False,,-10784.41516042,5,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/120_relax/plot/Sb2Te3_120_z_NonRel.out,/scratch16/pclancy3/victor/nebProject/120_relax/plot,Sb2Te3_120_z_NonRel.out,.out,2265816,qe_output_unknown,,,,,,True,False,,-10784.47205507,17,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/plot/Sb2Te3_120_z2_SOC.cif,/scratch16/pclancy3/victor/nebProject/120_relax/plot,Sb2Te3_120_z2_SOC.cif,.cif,7156,structure_or_other,,,,,,False,False,,,0,,False,,structure_candidate
/scratch16/pclancy3/victor/nebProject/120_relax/plot/Sb2Te3_120_z2_NoSOC.cif,/scratch16/pclancy3/victor/nebProject/120_relax/plot,Sb2Te3_120_z2_NoSOC.cif,.cif,7156,structure_or_other,,,,,,False,False,,,0,,False,,structure_candidate
/scratch16/pclancy3/victor/nebProject/interstitial2/slurm-17783447.out,/scratch16/pclancy3/victor/nebProject/interstitial2,slurm-17783447.out,.out,2314,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/interstitial2/slurm-17921158.out,/scratch16/pclancy3/victor/nebProject/interstitial2,slurm-17921158.out,.out,754,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/interstitial2/slurm-17784067.out,/scratch16/pclancy3/victor/nebProject/interstitial2,slurm-17784067.out,.out,2314,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output
/scratch16/pclancy3/victor/nebProject/interstitial2/output_relax_sb2te3_interstitial60_add2.out,/scratch16/pclancy3/victor/nebProject/interstitial2,output_relax_sb2te3_interstitial60_add2.out,.out,1395084,qe_output_unknown,,,,,,True,False,,-9846.33955557,22,,False,,completed_qe_output_candidate
/scratch16/pclancy3/victor/nebProject/interstitial2/input_relax_sb2te3_interstitial60_add2.in,/scratch16/pclancy3/victor/nebProject/interstitial2,input_relax_sb2te3_interstitial60_add2.in,.in,4524,relax,relax,61,3,sb2te3_interstitial,,False,False,,,0,,False,,qe_input_template_candidate
