optimizer_iteration,image_index,base_energy_eV,restrained_energy_eV,tether_energy_eV,base_fmax_eV_A,restrained_fmax_eV_A,max_reference_displacement_A
29,2,-227.4402225868978,-227.4402225868978,0.0,0.27980296933306253,0.27980296933306253,0.0
29,3,-227.85945362350873,-227.85945362350873,0.0,0.05724500587408167,0.05724500587408167,0.0
29,4,-224.5000799362657,-224.5000799362657,0.0,1.3418718009396498,1.3418718009396498,0.0
30,0,-223.69820950287865,-223.69820950287865,0.0,1.488405944804918,1.488405944804918,0.0
30,1,-227.97962206721257,-227.97962206721257,0.0,0.16282102151453942,0.16282102151453942,0.0
30,2,-227.4419465614871,-227.4419465614871,0.0,0.2796047819300593,0.2796047819300593,0.0
30,3,-227.8600082156818,-227.8600082156818,0.0,0.05489410373235289,0.05489410373235289,0.0
30,4,-224.5000799362657,-224.5000799362657,0.0,1.3418718009396498,1.3418718009396498,0.0
31,0,-223.69820950287865,-223.69820950287865,0.0,1.488405944804918,1.488405944804918,0.0
31,1,-227.9813246793844,-227.9813246793844,0.0,0.15573118986642448,0.15573118986642448,0.0
31,2,-227.44389643446772,-227.44389643446772,0.0,0.2793304004893971,0.2793304004893971,0.0
31,3,-227.86062778069436,-227.86062778069436,0.0,0.05173906114703443,0.05173906114703443,0.0
31,4,-224.5000799362657,-224.5000799362657,0.0,1.3418718009396498,1.3418718009396498,0.0
32,0,-223.69820950287865,-223.69820950287865,0.0,1.488405944804918,1.488405944804918,0.0
32,1,-227.98329741318946,-227.98329741318946,0.0,0.14742592392726175,0.14742592392726175,0.0
32,2,-227.4458786560942,-227.4458786560942,0.0,0.278891338559516,0.278891338559516,0.0
32,3,-227.86125691536827,-227.86125691536827,0.0,0.047779548522744325,0.047779548522744325,0.0
32,4,-224.5000799362657,-224.5000799362657,0.0,1.3418718009396498,1.3418718009396498,0.0
33,0,-223.69820950287865,-223.69820950287865,0.0,1.488405944804918,1.488405944804918,0.0
33,1,-227.98549943584527,-227.98549943584527,0.0,0.13828985741182742,0.13828985741182742,0.0
33,2,-227.44774148887387,-227.44774148887387,0.0,0.27813388747604606,0.27813388747604606,0.0
33,3,-227.8618675578915,-227.8618675578915,0.0,0.043051069265659145,0.043051069265659145,0.0
33,4,-224.5000799362657,-224.5000799362657,0.0,1.3418718009396498,1.3418718009396498,0.0
34,0,-223.69820950287865,-223.69820950287865,0.0,1.488405944804918,1.488405944804918,0.0
34,1,-227.98791419362033,-227.98791419362033,0.0,0.12877661401171783,0.12877661401171783,0.0
34,2,-227.44938147366406,-227.44938147366406,0.0,0.2768823872684253,0.2768823872684253,0.0
34,3,-227.86246041647365,-227.86246041647365,0.0,0.037655223345816016,0.037655223345816016,0.0
34,4,-224.5000799362657,-224.5000799362657,0.0,1.3418718009396498,1.3418718009396498,0.0
35,0,-223.69820950287865,-223.69820950287865,0.0,1.488405944804918,1.488405944804918,0.0
35,1,-227.99082823591294,-227.99082823591294,0.0,0.11837365461338914,0.11837365461338914,0.0
35,2,-227.4508462403591,-227.4508462403591,0.0,0.2747854475355002,0.2747854475355002,0.0
35,3,-227.86311243349056,-227.86311243349056,0.0,0.031137869921702536,0.031137869921702536,0.0
35,4,-224.5000799362657,-224.5000799362657,0.0,1.3418718009396498,1.3418718009396498,0.0
36,0,-223.69820950287865,-223.69820950287865,0.0,1.488405944804918,1.488405944804918,0.0
36,1,-227.99432985933277,-227.99432985933277,0.0,0.10761079963571847,0.10761079963571847,0.0
36,2,-227.45192123518055,-227.45192123518055,0.0,0.27164028944652185,0.27164028944652185,0.0
36,3,-227.863831940935,-227.863831940935,0.0,0.023706825345663457,0.023706825345663457,0.0
36,4,-224.5000799362657,-224.5000799362657,0.0,1.3418718009396498,1.3418718009396498,0.0
37,0,-223.69820950287865,-223.69820950287865,0.0,1.488405944804918,1.488405944804918,0.0
37,1,-227.99848821556952,-227.99848821556952,0.0,0.09723373246764945,0.09723373246764945,0.0
37,2,-227.45228777700297,-227.45228777700297,0.0,0.26746117949896886,0.26746117949896886,0.0
37,3,-227.86458356590697,-227.86458356590697,0.0,0.02508118764027585,0.02508118764027585,0.0
37,4,-224.5000799362657,-224.5000799362657,0.0,1.3418718009396498,1.3418718009396498,0.0
