path_id,image_index_qe,variant,job_id,ionic_step,energy_eV,energy_above_current_final_eV,max_atom_force_eV_A,total_force_eV_A,cumulative_scf_iterations
1-6,2,direct,30851800,91,-133600.8176786867,0.4794201350014191,0.0021420373428235203,0.2252029445125692,1574
1-6,2,direct,30851800,92,-133600.8203015922,0.4767972294939682,0.004909430270222317,0.2577531132250835,1591
1-6,2,direct,30851800,93,-133600.8237499551,0.47334886659518816,0.003142605646087311,0.3347062372034052,1609
1-6,2,direct,30851800,94,-133600.82882909643,0.4682697252719663,0.003297809242641749,0.4604846142504983,1627
1-6,2,direct,30851800,95,-133600.8360707266,0.46102809510193765,0.00644641460697066,0.6377621918751318,1645
1-6,2,direct,30851800,96,-133600.84374746683,0.45335135486675426,0.005485204814894442,0.8851023364362592,1664
1-6,2,direct,30851800,97,-133600.8576745264,0.43942429529852234,0.006638997173325769,0.8518579698128147,1676
1-6,2,direct,30851800,98,-133600.8672004164,0.4298984053020831,0.008556519101179582,0.8404165597993322,1686
1-6,2,direct,30851800,99,-133600.89015213223,0.40694668947253376,0.010491008673230233,0.7567014339478736,1698
1-6,2,direct,30851800,100,-133600.91098761858,0.38611120311543345,0.00692311564401689,0.7366211165983683,1710
1-6,2,direct,30851800,101,-133600.9459341135,0.3511647082050331,0.010854973503870356,0.7332272601449309,1728
1-6,2,direct,30851800,102,-133600.97663753692,0.3204612847766839,0.01569401312778701,0.8610110978236005,1744
1-6,2,direct,30851800,103,-133601.00435832032,0.29274050137610175,0.02006517850034892,1.1440895792807746,1762
1-6,2,direct,30851800,104,-133601.02499951734,0.2720993043622002,0.008075455322882258,1.0228363441715982,1774
1-6,2,direct,30851800,105,-133601.08264670306,0.2144521186419297,0.01215312965823334,0.6841963188062541,1790
1-6,2,direct,30851800,106,-133601.12117108708,0.1759277346136514,0.008629523543150571,0.710858660792729,1808
1-6,2,direct,30851800,107,-133601.13542291455,0.16167590714758262,0.011170456317759453,0.6650158876375845,1820
1-6,2,direct,30851800,108,-133601.1535444733,0.14355434841127135,0.005700579587958111,0.5375148713300345,1837
1-6,2,direct,30851800,109,-133601.16414235582,0.1329564658808522,0.007301939778537967,0.44732056497655887,1853
1-6,2,direct,30851800,110,-133601.17349382082,0.12360500087379478,0.00418390438840745,0.40644002133287976,1868
1-6,2,direct,30851800,111,-133601.18026428585,0.11683453584555537,0.0064159913758806185,0.3905248914489569,1880
1-6,2,direct,30851800,112,-133601.18610983583,0.11098898586351424,0.006260359969707869,0.3643253480697689,1892
1-6,2,direct,30851800,113,-133601.19148775816,0.10561106353998184,0.004175347509598886,0.341931037683829,1904
1-6,2,direct,30851800,114,-133601.19676908007,0.10032974163186736,0.006674519629892516,0.3416996383801855,1920
1-6,2,direct,30851800,115,-133601.20206278312,0.0950360385759268,0.006939906733479922,0.35123843189704396,1936
1-6,2,direct,30851800,116,-133601.2068308983,0.09026792339864187,0.007764985310777971,0.344142186585311,1952
1-6,2,direct,30851800,117,-133601.21121492476,0.08588389694341458,0.005653392858351085,0.317634110801265,1968
1-6,2,direct,30851800,118,-133601.2152374479,0.08186137379379943,0.006010256391457422,0.2859324062021101,1984
1-6,2,direct,30851800,119,-133601.21860512908,0.07849369262112305,0.004946564042781706,0.2613783689821645,1999
1-6,2,direct,30851800,120,-133601.2209737442,0.0761250774958171,0.006246183513605764,0.23515311456923826,2011
1-6,2,direct,30851800,121,-133601.2229594951,0.07413932660710998,0.004466392438585014,0.2184923647069087,2026
1-6,2,direct,30851800,122,-133601.22475748745,0.07234133424935862,0.00587820870341146,0.2072309319295933,2040
1-6,2,direct,30851800,123,-133601.2265610581,0.07053776358952746,0.0015155345882609903,0.1975892942777822,2058
1-6,2,direct,30851800,124,-133601.22800788755,0.06909093415015377,0.004587944941235915,0.18236836230478976,2074
1-6,2,direct,30851800,125,-133601.2291487249,0.06795009679626673,0.0012823032100962987,0.16941000130075565,2092
1-6,2,direct,30851800,126,-133601.23036289695,0.06673592474544421,0.003264242162553461,0.16786733927646585,2108
1-6,2,direct,30851800,127,-133601.23179163077,0.06530719093279913,0.004780575214056452,0.1758120487015582,2124
1-6,2,direct,30851800,128,-133601.23319478592,0.06390403577825055,0.003323957334748234,0.1821369630011463,2140
1-6,2,direct,30851800,129,-133601.23446215625,0.0626366654469166,0.0024870698645880185,0.18416813466646118,2156
1-6,2,direct,30851800,130,-133601.23583483463,0.06126398706692271,0.0017370961406519927,0.18758770215363685,2173
1-6,2,direct,30851800,131,-133601.23722724125,0.05987158045172691,0.003707465832973443,0.1881533448958764,2187
1-6,2,direct,30851800,132,-133601.23899843037,0.05810039132484235,0.0037132002215595323,0.1860193290956089,2205
1-6,2,direct,30851800,133,-133601.24067288302,0.056425938673783094,0.006124549959579869,0.19306415233986554,2223
1-6,2,direct,30851800,134,-133601.24163303679,0.0554657849133946,0.004955076648832968,0.17329236739521825,2237
1-6,2,direct,30851800,135,-133601.24273033594,0.05436848575482145,0.003529887944592125,0.15328918314692747,2251
1-6,2,direct,30851800,136,-133601.2439118543,0.053186967386864126,0.004014128627119463,0.15614310789186356,2266
1-6,2,direct,30851800,137,-133601.24502439186,0.052074429841013625,0.002889014822953654,0.1756063604316529,2281
1-6,2,direct,30851800,138,-133601.24608903736,0.05100978433620185,0.0046354358552296955,0.18666210493906296,2298
1-6,2,direct,30851800,139,-133601.2475632142,0.04953560751164332,0.0018000123030820676,0.2014716603722448,2316
1-6,2,direct,30851800,140,-133601.24914161066,0.04795721103437245,0.003273246874606292,0.22335175008342148,2333
1-6,2,direct,30851800,141,-133601.2515366208,0.045562200888525695,0.0045070833903545215,0.2588072656083482,2348
1-6,2,direct,30851800,142,-133601.25457354757,0.04252527412609197,0.003843225482812157,0.30269600019939236,2366
1-6,2,direct,30851800,143,-133601.257497275,0.039601546712219715,0.004430524751860064,0.35411806767571824,2384
1-6,2,direct,30851800,144,-133601.26050127594,0.036597545753465965,0.0016716575649686923,0.3307467380077281,2402
1-6,2,direct,30851800,145,-133601.264215222,0.03288359969155863,0.0015839372847576188,0.2868322923829458,2420
1-6,2,direct,30851800,146,-133601.26750018058,0.02959864112199284,0.004989570497583464,0.28621522757322987,2437
1-6,2,direct,30851800,147,-133601.27035628766,0.026742534042568877,0.005600038678118827,0.30765822971085777,2454
1-6,2,direct,30851800,148,-133601.27371498905,0.023383832653053105,0.0040799365349919155,0.2971681279456873,2466
1-6,2,direct,30851800,149,-133601.2763912289,0.020707592804683372,0.0023544182242156196,0.289557661959191,2483
1-6,2,direct,30851800,150,-133601.27943713544,0.017661686259089038,0.004637608059267371,0.2935428721886063,2501
1-6,2,direct,30851800,151,-133601.2829661801,0.014132641605101526,0.005168888761361005,0.33290646484173375,2519
1-6,2,direct,30851800,152,-133601.2861786203,0.010920201399130747,0.00701766275908599,0.3555835965987935,2535
1-6,2,direct,30851800,153,-133601.28969487565,0.00740394604508765,0.005888997084882429,0.34162250527897103,2551
1-6,2,direct,30851800,154,-133601.29207791277,0.005020908924052492,0.004936378457736947,0.3501585684800411,2567
1-6,2,direct,30851800,155,-133601.2944316977,0.0026671240048017353,0.002915150090596603,0.36977608722225946,2584
1-6,2,direct,30851800,156,-133601.2970988217,0.0,0.005342042907721354,0.40690281994016675,2601
1-6,2,transformed,30851803,0,-133598.21361473843,2.613885489961831,0.03598348964782238,1.7840629200573885,37
1-6,2,transformed,30851803,1,-133598.27418823662,2.5533119917672593,0.02021798879343873,1.515254062324895,50
1-6,2,transformed,30851803,2,-133598.3283134526,2.499186775792623,0.02295427657899459,1.2245394038474866,66
1-6,2,transformed,30851803,3,-133598.3868811995,2.440619028900983,0.020055192268258425,0.855071849030085,83
1-6,2,transformed,30851803,4,-133598.42901857532,2.39848165307194,0.011593700359861991,0.9818015343254901,102
1-6,2,transformed,30851803,5,-133598.4492537785,2.3782464498945046,0.02148055220131584,1.0614028947788425,114
1-6,2,transformed,30851803,6,-133598.4778069582,2.3496932701964397,0.017421794277286642,1.0962156344603153,131
1-6,2,transformed,30851803,7,-133598.52676609252,2.3007341358752456,0.013173877787894276,1.094441573132382,148
1-6,2,transformed,30851803,8,-133598.6012239284,2.2262763000035193,0.016959100545495345,1.0678563642471215,165
1-6,2,transformed,30851803,9,-133598.7049331882,2.1225670402054675,0.014065021483101106,1.0550779804792545,183
1-6,2,transformed,30851803,10,-133598.82345374153,2.0040464868652634,0.02419785875351439,1.1725774046626591,202
1-6,2,transformed,30851803,11,-133598.90046074011,1.9270394882769324,0.021924328541503776,1.4586640770671981,221
1-6,2,transformed,30851803,12,-133598.9488209518,1.878679276589537,0.017912407754204496,1.478975793720347,238
1-6,2,transformed,30851803,13,-133599.02182161796,1.8056786104280036,0.005991471822013283,1.3944893368567435,256
1-6,2,transformed,30851803,14,-133599.13176078856,1.695739439834142,0.01515060451115479,1.2581951470107418,274
1-6,2,transformed,30851803,15,-133599.25273553684,1.574764691555174,0.006871674914284926,1.2276504389298042,293
1-6,2,transformed,30851803,16,-133599.31087470442,1.5166255239746533,0.01705905288453758,1.2810522560039685,310
1-6,2,transformed,30851803,17,-133599.36326682722,1.46423340117326,0.013116431892524587,1.208367163626182,327
1-6,2,transformed,30851803,18,-133599.42711222247,1.4003880059171934,0.013513169711567253,1.030703920495476,344
1-6,2,transformed,30851803,19,-133599.47211482123,1.3553854071651585,0.007557568915006013,1.0340463548814371,362
1-6,2,transformed,30851803,20,-133599.5098038157,1.3176964127051178,0.011291372527886706,1.0529696757127252,379
1-6,2,transformed,30851803,21,-133599.54792220582,1.2795780225715134,0.009052587236563532,1.0132975506547397,396
1-6,2,transformed,30851803,22,-133599.5965452795,1.2309549489000347,0.012481735494585392,1.0264615999286792,413
1-6,2,transformed,30851803,23,-133599.63827257976,1.189227648632368,0.016294509253607443,1.0758524957396902,431
1-6,2,transformed,30851803,24,-133599.6821180143,1.1453822141047567,0.008289750548905829,1.153936905202491,449
1-6,2,transformed,30851803,25,-133599.74060752845,1.0868926999391988,0.013309607230753643,1.3434272238527518,467
1-6,2,transformed,30851803,26,-133599.7993978645,1.0281023638963234,0.01876832482458796,1.405467948262939,485
1-6,2,transformed,30851803,27,-133599.87549300952,0.9520072188752238,0.00654920001816027,1.4302533847865282,506
1-6,2,transformed,30851803,28,-133599.9371342825,0.8903659459028859,0.010589382291231039,1.404028130373602,522
1-6,2,transformed,30851803,29,-133600.00151465362,0.8259855747746769,0.01021563788342088,1.3927409865625484,540
1-6,2,transformed,30851803,30,-133600.0753485324,0.7521516959823202,0.011184001119729652,1.1503116494454102,558
1-6,2,transformed,30851803,31,-133600.118852328,0.7086479003774002,0.013925412611737445,1.0023703613160204,575
1-6,2,transformed,30851803,32,-133600.1583431244,0.6691571039846167,0.009908259226928859,0.9175239499800828,592
1-6,2,transformed,30851803,33,-133600.1911440015,0.6363562268961687,0.008787102623863442,0.8724782188708212,610
1-6,2,transformed,30851803,34,-133600.22051052953,0.6069896988628898,0.013680912217481501,0.7953451176563324,622
1-6,2,transformed,30851803,35,-133600.24162629314,0.585873935255222,0.01133613755534227,0.6655043972786097,639
1-6,2,transformed,30851803,36,-133600.25543307842,0.5720671499730088,0.008479620768828949,0.5655398981046321,652
1-6,2,transformed,30851803,37,-133600.2662791288,0.561221099604154,0.009599290921271653,0.536640696182937,669
1-6,2,transformed,30851803,38,-133600.27704694646,0.5504532819322776,0.014084091737540915,0.5574409224771107,684
1-6,2,transformed,30851803,39,-133600.2874104029,0.5400898254883941,0.01034281060176317,0.5546641308333892,701
1-6,2,transformed,30851803,40,-133600.29946123745,0.5280389909457881,0.0077128009361856105,0.581300761786126,715
1-6,2,transformed,30851803,41,-133600.31151057532,0.5159896530676633,0.008504640634109845,0.6028466080587065,730
1-6,2,transformed,30851803,42,-133600.32641234677,0.5010878816246986,0.009650778178423369,0.6176304524581503,746
1-6,2,transformed,30851803,43,-133600.33955408575,0.48794614264625125,0.012679535201872604,0.5671854042638745,762
1-6,2,transformed,30851803,44,-133600.34854404748,0.47895618091570213,0.009277512172579234,0.46963774226128435,773
1-6,2,transformed,30851803,45,-133600.3570930487,0.47040717970230617,0.008471030693092909,0.4057201123882112,788
1-6,2,transformed,30851803,46,-133600.36292485695,0.46457537144306116,0.006282659052540968,0.4281144227741511,802
1-6,2,transformed,30851803,47,-133600.36891462727,0.45858560112537816,0.006413700734333024,0.4568850695271555,816
1-6,2,transformed,30851803,48,-133600.37684266467,0.45065756372059695,0.004688584896290807,0.48974377064452773,830
1-6,2,transformed,30851803,49,-133600.38723768631,0.44026254207710735,0.007983977806387604,0.5293387626012986,847
1-6,2,transformed,30851803,50,-133600.3956819237,0.4318183046998456,0.031218138523111148,0.5228081600318053,872
1-6,2,transformed,30851803,51,-133600.4007983446,0.4267018837854266,0.03230199762580261,0.430145594439466,881
1-6,2,transformed,30851803,52,-133600.40552877198,0.4219714564096648,0.006410161663656371,0.3496186367715397,892
1-6,2,transformed,30851803,53,-133600.4109635661,0.4165366622910369,0.0063138300767773435,0.26292103100645425,906
1-6,2,transformed,30851803,54,-133600.41598161784,0.411518610548228,0.004027548627990985,0.24417768741133347,922
1-6,2,transformed,30851803,55,-133600.41857649563,0.4089237327571027,0.003530937563930898,0.2888634640482607,934
1-6,2,transformed,30851803,56,-133600.4212453884,0.4062548399961088,0.002452395842518817,0.30992080067981614,946
1-6,2,transformed,30851803,57,-133600.42501443753,0.4024857908661943,0.003491133773506798,0.30842956072300265,958
1-6,2,transformed,30851803,58,-133600.43096230231,0.3965379260771442,0.00263405530247803,0.3212336555246078,976
1-6,2,transformed,30851803,59,-133600.43590484245,0.3915953859395813,0.009229523501724264,0.364968123913223,989
1-6,2,transformed,30851803,60,-133600.44092942492,0.3865708034718409,0.005193036746624782,0.39996084083086275,1006
1-6,2,transformed,30851803,61,-133600.44720736385,0.3802928645454813,0.009369416629767735,0.40741704061492995,1022
1-6,2,transformed,30851803,62,-133600.45370381017,0.37379641822190024,0.006641178260119212,0.3887508301210237,1039
1-6,2,transformed,30851803,63,-133600.45999440242,0.3675058259686921,0.004400305853458702,0.39523001062304075,1054
1-6,2,transformed,30851803,64,-133600.4663817311,0.36111849729786627,0.00554317475957905,0.441664137554163,1067
1-6,2,transformed,30851803,65,-133600.4743647355,0.3531354928854853,0.005628135354403008,0.4928033836593691,1084
1-6,2,transformed,30851803,66,-133600.48280108158,0.3446991468081251,0.00957655400471654,0.5084356921721722,1100
1-6,2,transformed,30851803,67,-133600.49448905222,0.33301117617520504,0.00532138770816916,0.5330668624933323,1118
1-6,2,transformed,30851803,68,-133600.50859461853,0.3189056098635774,0.0074580237012017506,0.6258836942881005,1137
1-6,2,transformed,30851803,69,-133600.52201622663,0.30548400175757706,0.0059996155128763965,0.823987209240646,1156
1-6,2,transformed,30851803,70,-133600.5389845668,0.2885156615811866,0.0073715439969106395,0.8172766294349856,1168
1-6,2,transformed,30851803,71,-133600.5578681804,0.26963204800267704,0.014356902963642969,0.8036497815537591,1183
1-6,2,transformed,30851803,72,-133600.58081989625,0.24668033214402385,0.015031241419807004,0.7719737879883424,1196
1-6,2,transformed,30851803,73,-133600.61109025046,0.21640997793292627,0.010758950529139142,0.712581300053186,1212
1-6,2,transformed,30851803,74,-133600.64097229822,0.18652793017099611,0.008438110790251271,0.7203460322421111,1229
1-6,2,transformed,30851803,75,-133600.66131498636,0.16618524203659035,0.010905407861777924,0.8050895994430962,1247
1-6,2,transformed,30851803,76,-133600.67438597576,0.15311425263644196,0.00993955279410345,0.7536932430005086,1261
1-6,2,transformed,30851803,77,-133600.69645264125,0.13104758714325726,0.014110691041252673,0.6100714085391303,1273
1-6,2,transformed,30851803,78,-133600.71280464352,0.11469558486714959,0.00810076985895626,0.523888023448808,1287
1-6,2,transformed,30851803,79,-133600.72887541613,0.09862481226446107,0.007962745080072754,0.5326040638860454,1304
1-6,2,transformed,30851803,80,-133600.74222450587,0.08527572252205573,0.006621217738318035,0.6038493383744948,1322
1-6,2,transformed,30851803,81,-133600.75483671128,0.07266351711587049,0.006022738177713146,0.6066261300182165,1339
1-6,2,transformed,30851803,82,-133600.77023318573,0.05726704266271554,0.010462725588412825,0.5302129377483963,1352
1-6,2,transformed,30851803,83,-133600.7812261776,0.04627405077917501,0.013573492264749321,0.45721931296575163,1368
1-6,2,transformed,30851803,84,-133600.78867651912,0.03882370927021839,0.0074072956931571345,0.4228950829253041,1384
1-6,2,transformed,30851803,85,-133600.79487949066,0.03262073773657903,0.0034290448570262477,0.3939701699698708,1401
1-6,2,transformed,30851803,86,-133600.80001264656,0.02748758182860911,0.005882133105271707,0.310383599287103,1417
1-6,2,transformed,30851803,87,-133600.80335692593,0.024143302463926375,0.009737971576174004,0.2448461742885257,1430
1-6,2,transformed,30851803,88,-133600.80560553886,0.02189468953292817,0.003581440259508018,0.20774515260435658,1447
1-6,2,transformed,30851803,89,-133600.80731305332,0.020187175075989217,0.004410647181883773,0.18825618903082908,1464
1-6,2,transformed,30851803,90,-133600.80868369085,0.01881653754389845,0.003020387916471507,0.17455220804838822,1476
1-6,2,transformed,30851803,91,-133600.80989731866,0.017602909734705463,0.004402818976830947,0.16820158271506197,1488
1-6,2,transformed,30851803,92,-133600.81113870212,0.01636152627179399,0.0005270376863850822,0.17568349353286739,1505
1-6,2,transformed,30851803,93,-133600.8124715158,0.015028712601633742,0.0034390055346136873,0.18743343595120784,1521
1-6,2,transformed,30851803,94,-133600.8138690926,0.0136311357782688,0.0033197138216720587,0.18933605244783192,1537
1-6,2,transformed,30851803,95,-133600.81523088642,0.012269341968931258,0.002404149196624921,0.1753235390605331,1554
1-6,2,transformed,30851803,96,-133600.81648859673,0.011011631664587185,0.004761535517327391,0.1572229713088664,1566
1-6,2,transformed,30851803,97,-133600.8174676624,0.010032566002337262,0.0029714482070701577,0.1493039729175122,1578
1-6,2,transformed,30851803,98,-133600.8182684935,0.009231734904460609,0.0025297665429352993,0.1493039729175122,1594
1-6,2,transformed,30851803,99,-133600.81921408916,0.008286139229312539,0.0010409147493681272,0.15719726027512823,1612
