time_ps,hfacf_FT - 600K,hfacf_FT - Multi-T,hfacf_Foundation,hfacf_Scratch
48.2,-0.019838838394495874,-0.0009470933406428907,0.0057170454696937574,-0.0038071513936535385
48.4,0.031961839302933996,0.014513089484207042,-0.011652373682479395,0.015098617273047935
48.6,-0.024167770646691084,0.0004981490003886088,-0.0010396158451398917,0.017240977455911872
48.8,-0.018433075113729328,-0.02092611753581679,-0.02174249248724643,0.010939603703887165
49.0,0.012363097579116593,-0.0021363015398805766,0.005960307274592946,-0.010621330419004935
49.2,0.0007257039173831197,0.013947603029033936,0.018805815831369997,-0.015934324953529578
49.4,-0.026506935001216866,-0.03480529723168582,-0.0004403270247919829,0.027621249659263592
49.6,0.019662014185869065,0.01174646305319411,0.005084403650906925,0.005262107520362839
49.8,-0.028864866800945025,-0.013962204927107756,0.006191749684465679,-0.03824046334975286
50.0,-0.0019048949399611173,-0.003691887758337944,0.009129097661433482,-0.005482327282355956
50.2,0.0019264897650813782,0.005291686707208043,-0.01692130352701599,0.0015631179654435345
50.4,0.00034713260759791295,-0.020912655188186958,-0.0008683287986180251,-0.006584689802706084
50.6,-0.005681584075011366,-0.007666535789299177,0.023763443611987737,-0.023424190145886443
50.8,-0.0011292347063679015,0.016238515327136747,0.001794987371650453,0.028980606741326086
51.0,0.013549374464346148,0.0050207427664505375,-0.043223826161167406,-0.011282442873543963
51.2,0.006983059607332704,0.007697428483053531,-0.007047242142725756,0.008701066742104377
51.4,-0.025849716628514246,-0.0006557347639552883,0.0020173791836226355,-0.024524400646960005
51.6,-0.013575034766351227,-0.053224678741320475,7.528949151036548e-05,0.010123423705125279
51.8,-0.027559687489056673,0.015790785757917133,-0.021791022404857713,0.03697307441320571
52.0,0.009033006471080896,-0.007254677977593559,-0.005649634930553681,-0.006638386086823731
52.2,-0.00213649143383234,-0.01590013095632311,0.009886202193298596,0.002760185638427307
52.4,0.010451523295118578,0.020129909688148387,-0.0011338959194318124,0.002355509465342151
52.6,0.000353777123128557,-0.0033279511005170864,0.029110066316550023,-0.018216329989352992
52.8,-0.01854923588957731,0.025186099183358835,0.0010499746830642427,0.009609378917637346
53.0,0.01186578839837398,-0.005249926670218394,-0.003253059728325129,-0.014522678864191537
53.2,0.006090119103629916,0.020322706535840965,0.02870852887481821,-0.023303586684824396
53.4,-0.024921836180350165,-0.002955073953318304,-0.01704147509407296,-0.0006207714746453591
53.6,-0.00045475687594792043,-0.022245777316705254,0.011176236609316353,-0.010656978069632964
53.8,-0.011563124891867975,-0.005824463941879643,0.020475619213693945,0.03209650566335586
54.0,-0.02128344958870478,-0.01252453206262591,-0.0209314264177627,-0.00962701265184377
54.2,0.027238378551449338,0.015604000801964049,0.017858262422840925,-0.0017826446341877428
54.4,-0.0034758960322212365,-0.011300178941223612,0.006861525289625316,-0.007184917404468984
54.6,-0.008876502145730752,-0.01945654277670038,-0.011487428483550754,0.03367766012359757
54.8,0.0008307930496677198,0.018940263357140757,0.000252802967664541,-0.0103033580571289
55.0,0.004218697529403606,0.025639334515625667,0.0015778819370123875,0.009635336140391783
55.2,-0.019311380101046775,-0.002975975642811274,-0.02885170215449276,0.007810710988571196
55.4,0.03573712164981132,0.002171537834778369,-0.008929926310369787,0.01604724912757938
55.6,0.015246410154694467,-0.01374437967089163,0.015195768977080547,0.024132722798936097
55.8,0.01382392546552553,0.016530644526957943,0.029174647581027613,0.003369868309046155
56.0,0.013146428326866293,0.005569917114725241,0.01689894976531678,-0.013056729773094036
56.2,0.017752900306972887,-0.0001698543917388333,-0.009142864415702789,-0.005071509111241479
56.4,-0.014129856879783992,0.045841142557917214,-0.0010161718094622398,-0.015142260018274145
56.6,-0.01904302235274596,-0.011551589496386164,-0.02294251805062952,0.026974413899703602
56.8,-0.011031212832614249,0.006604251650712444,0.007418648344171166,-0.0016890336193488124
57.0,-0.006920254796567712,-0.005666954077619392,0.010942485195427428,-0.005025841443598769
57.2,-0.001578048243622442,0.007168381397858692,0.03441862892791179,0.009583827783642857
57.4,-0.035694649984776734,0.017843912423426173,-0.03161427602496534,0.01204356657084229
57.6,0.0024345115274704916,-0.005493385724207378,-0.01229821852890097,-0.03665320036168362
57.8,-0.0020613032991552926,0.01583463662280545,-0.0072847711413562026,0.0022953346846044187
58.0,0.009294306472869345,0.004478589792475418,-0.03277762647394199,0.010825674588463457
58.2,-0.015233642379334689,0.017534592843067662,0.021909106741235935,0.003049694125849621
58.4,-0.010531081319896489,0.0041350166537786155,-0.01505297550714921,-0.015403552179150168
58.6,-0.0024096767656247384,-0.013286797291133703,-0.005669884983959377,-0.0098725398600921
58.8,-0.004503678763240044,-0.019030790629746584,-0.004371998634884647,-0.0109334701309285
59.0,0.004782452013760118,-0.016301607708494606,-0.03483805848554344,0.02642361696145114
59.2,0.004557824736078718,0.010596657272016682,0.005790617098319503,-0.017061310298950045
59.4,0.016845467656434156,0.012433091622117337,-0.0012179917689694511,-0.009473429989417527
59.6,0.026466363202775733,0.0053826667230673815,0.01699570832598015,0.002356725231306554
59.8,-0.007980154106801592,0.016091093259186565,0.02442886050758385,-0.030659323539846118
60.0,-0.0016568771990201085,0.026885684392285402,-0.007151740773733382,0.003085510542575068
60.2,-0.0010565024705524052,-0.01978588121389543,-0.0020718755437433042,-0.005046606497610041
60.4,-0.011338332199341966,-0.0021499845183428853,0.012521274640814664,0.023358460977983383
60.6,0.012437182862498711,-0.006754639012482348,0.015416121433397758,-0.0011790046890940572
60.8,-0.006056823568137553,-0.004448670332266869,0.006829037284151043,0.004919653626593151
61.0,0.012194733075006172,0.029962352124513824,0.00043892271918616403,-0.01951507621146967
61.2,0.019409867647562477,-0.00929549637521175,-0.0031038009859168133,0.005283324122063706
61.4,-0.04522662401721363,0.0057442375359289324,-0.0011310932979484948,-0.017356498538465645
61.6,-0.00810766034417408,-0.008614063382808908,-0.030114788322451003,-0.009768216726601985
61.8,-0.009150406713628007,-0.020339910203567013,-0.010303216917832954,-0.0007475444905978545
62.0,-0.006386769082424276,0.0170971430924383,-0.008349735951062537,-0.011097583776089548
62.2,0.010501408163895087,0.0072537477768206534,-0.0248512634949889,0.0024940396980405086
62.4,0.005656899956088275,-0.027991036307635376,-0.02618170481958013,-0.01414756190588668
62.6,0.022704787484542088,-0.024387622769078826,0.014694547053928293,-0.029657751630942118
62.8,0.00281453285659976,-0.00911537831816848,-0.0051547307783821016,-0.0013228252336580282
63.0,0.01445891234525099,0.014852364067288711,0.010264385547920378,-0.019394985356928067
63.2,-0.04677283369666108,-0.002317607182537077,-0.018769429276124166,-0.0049292201717214155
63.4,-0.010608428964572226,-0.017839599458032884,0.05148055262908605,-0.00536644931843937
63.6,0.00043505473448109854,-0.0033553046939915287,-0.003906489851685861,-0.016024810005504733
63.8,-0.03665589502461298,-0.016073555913426532,-0.009646185718516083,-0.005060357781496202
64.0,-0.013932331757405408,-0.01305944160163427,0.03947932187189251,-0.008598940974279457
64.2,0.020851617738509395,0.004592354033926224,0.00499856948895813,-0.022440191128451952
64.4,0.017900333721032727,-0.007672711696117521,-0.001731574377648314,-0.010262353208223452
64.6,-0.007811787676545015,0.031032841939006194,-0.03332888057855257,-0.0013727332530145363
64.8,0.0011452305663793999,0.0053421276795668745,0.005378284829402727,0.007808260488905055
65.0,0.01598402860037736,-0.011112360015081216,-0.009639913127813395,0.006467081603840988
