optimizer_iteration,image_index,base_energy_eV,restrained_energy_eV,tether_energy_eV,base_fmax_eV_A,restrained_fmax_eV_A,max_reference_displacement_A
14,3,-227.4186302033946,-226.81697344783197,0.6016567555626424,0.8629870526829776,0.3133714152459748,0.34260432552256725
14,4,-223.85224320526925,-223.85224320526925,0.0,1.282310985367223,1.282310985367223,0.0
15,0,-223.8444651403962,-223.8444651403962,0.0,1.204806306113894,1.204806306113894,0.0
15,1,-227.0613523158949,-226.38545024387017,0.6759020720247435,0.736260055567571,0.28662061833127717,0.31877009181289534
15,2,-226.86028146630008,-226.28228001862902,0.578001447671061,0.5208631606540566,0.2593391519376579,0.343783768945634
15,3,-227.53040681278415,-226.84403019007127,0.6863766227128981,0.8543635213253733,0.26421680353614124,0.35809670148438005
15,4,-223.85224320526925,-223.85224320526925,0.0,1.282310985367223,1.282310985367223,0.0
16,0,-223.8444651403962,-223.8444651403962,0.0,1.204806306113894,1.204806306113894,0.0
16,1,-227.15500018177636,-226.38784179451972,0.7671583872566378,0.729458222434502,0.3447534512691585,0.33496013403666064
16,2,-226.94227952739567,-226.28146250810326,0.6608170192924123,0.542457652432102,0.2572465598074716,0.3646302116495328
16,3,-227.6206330525574,-226.8387564107212,0.7818766418361847,0.810452697544854,0.21870902434037598,0.37149090037676974
16,4,-223.85224320526925,-223.85224320526925,0.0,1.282310985367223,1.282310985367223,0.0
17,0,-223.8444651403962,-223.8444651403962,0.0,1.204806306113894,1.204806306113894,0.0
17,1,-227.15946921684207,-226.3970012516891,0.762467965152984,0.7331626695799236,0.330014769234057,0.3354586973403509
17,2,-226.94907772739307,-226.2896467605514,0.6594309668416718,0.5424517143008655,0.22930851612709122,0.36542484076591025
17,3,-227.62737270575303,-226.84655992087735,0.7808127848756901,0.8021876848617535,0.198655939587089,0.3700218095978967
17,4,-223.85224320526925,-223.85224320526925,0.0,1.282310985367223,1.282310985367223,0.0
18,0,-223.8444651403962,-223.8444651403962,0.0,1.204806306113894,1.204806306113894,0.0
18,1,-227.16365396542332,-226.41025224626617,0.7534017191571667,0.7410175897112347,0.30497712683071887,0.3362849450828287
18,2,-226.9585306824804,-226.3018454042863,0.6566852781940824,0.5422802939419687,0.21716324369593695,0.36680912320070486
18,3,-227.63656697282215,-226.85791563821164,0.7786513346105144,0.7885713843745558,0.17079384699808872,0.368078789133306
18,4,-223.85224320526925,-223.85224320526925,0.0,1.282310985367223,1.282310985367223,0.0
19,0,-223.8444651403962,-223.8444651403962,0.0,1.204806306113894,1.204806306113894,0.0
19,1,-227.161188153946,-226.42089443712374,0.740293716822274,0.7529076503782017,0.2750944463595082,0.33710426628014495
19,2,-226.96505746466613,-226.3125868210125,0.652470643653629,0.5414098428750285,0.20677655015409832,0.3683755267990055
19,3,-227.6424247563383,-226.86723392097667,0.7751908353616267,0.7745766262699084,0.1581502391203735,0.37043290387892974
19,4,-223.85224320526925,-223.85224320526925,0.0,1.282310985367223,1.282310985367223,0.0
20,0,-223.8444651403962,-223.8444651403962,0.0,1.204806306113894,1.204806306113894,0.0
20,1,-227.1486605659946,-226.42536069630776,0.7232998696868267,0.767033514317082,0.24174472152089474,0.33741590826776735
20,2,-226.96549542925885,-226.31911797005577,0.6463774592030856,0.5388246200370277,0.19368659343788125,0.36948961153789167
20,3,-227.64166360073926,-226.87171833257977,0.7699452681594924,0.7660533600680764,0.16724606994253105,0.3729354449002833
20,4,-223.85224320526925,-223.85224320526925,0.0,1.282310985367223,1.282310985367223,0.0
21,0,-223.8444651403962,-223.8444651403962,0.0,1.204806306113894,1.204806306113894,0.0
21,1,-227.12963925595398,-226.42583001730785,0.7038092386461432,0.7796938339450585,0.20325165422145725,0.33681496629511015
21,2,-226.96178949189462,-226.32333225623285,0.6384572356617612,0.5341228049168508,0.17853667986037658,0.36955125538163214
21,3,-227.63657128929054,-226.87363317001598,0.7629381192745515,0.7661995348933405,0.19630421421816877,0.37511000318179644
21,4,-223.85224320526925,-223.85224320526925,0.0,1.282310985367223,1.282310985367223,0.0
22,0,-223.8444651403962,-223.8444651403962,0.0,1.204806306113894,1.204806306113894,0.0
22,1,-227.11034924855835,-226.42652283656727,0.6838264119910904,0.7885701948242406,0.15885843912640582,0.3352879744290095
22,2,-226.95796192634248,-226.32856696769403,0.6293949586484452,0.5281366788462938,0.1628858416146371,0.36844203354591964
22,3,-227.6318935291178,-226.87700868956298,0.7548848395548179,0.7731832288240972,0.2210330874854682,0.37674470724855136
22,4,-223.85224320526925,-223.85224320526925,0.0,1.282310985367223,1.282310985367223,0.0
23,0,-223.8444651403962,-223.8444651403962,0.0,1.204806306113894,1.204806306113894,0.0
23,1,-227.09391264340627,-226.4288962428219,0.6650164005843732,0.793377009365839,0.11711321371449365,0.33301895169009627
23,2,-226.9557184040865,-226.33567628150652,0.6200421225799719,0.5220874376064076,0.14809361003465932,0.3663503371465672
23,3,-227.62999361764315,-226.88332499818412,0.7466686194590373,0.7831951649448019,0.24095908933713803,0.3778659602372478
23,4,-223.85224320526925,-223.85224320526925,0.0,1.282310985367223,1.282310985367223,0.0
24,0,-223.8444651403962,-223.8444651403962,0.0,1.204806306113894,1.204806306113894,0.0
24,1,-227.07869158081,-226.43131068554987,0.6473808952601166,0.7942597422761062,0.12432697234786423,0.3299963880869532
24,2,-226.95387239223683,-226.34328848278065,0.6105839094561702,0.5167747409052958,0.13308260286556675,0.3633542028524243
24,3,-227.63020676832764,-226.89162234564105,0.7385844226865739,0.7923035684449438,0.254964555139405,0.37872666456227316
24,4,-223.85224320526925,-223.85224320526925,0.0,1.282310985367223,1.282310985367223,0.0
25,0,-223.8444651403962,-223.8444651403962,0.0,1.204806306113894,1.204806306113894,0.0
25,1,-227.06378341002738,-226.42960130136598,0.6341821086614196,0.7885914815699496,0.13039008601592342,0.3267154140415917
25,2,-226.95050522047762,-226.3472375364341,0.6032676840435135,0.5145485163946999,0.11651970519501856,0.3602075728648071
25,3,-227.63034340144256,-226.8976593845335,0.7326840169090445,0.7911392537974443,0.25294495850182,0.37979700771908526
25,4,-223.85224320526925,-223.85224320526925,0.0,1.282310985367223,1.282310985367223,0.0
26,0,-223.8444651403962,-223.8444651403962,0.0,1.204806306113894,1.204806306113894,0.0
26,1,-227.06491680694967,-226.4298010421925,0.6351157647571516,0.787303627146397,0.12761494761345218,0.3268066774910266
26,2,-226.95131487760224,-226.34747539126084,0.6038394863413968,0.5153208362304965,0.11626003447078287,0.3603796175911344
26,3,-227.6310746093774,-226.89791327861744,0.7331613307599671,0.788559568680121,0.2492110007267823,0.37993334677621865
26,4,-223.85224320526925,-223.85224320526925,0.0,1.282310985367223,1.282310985367223,0.0
27,0,-223.8444651403962,-223.8444651403962,0.0,1.204806306113894,1.204806306113894,0.0
27,1,-227.06711940624143,-226.4301548558218,0.6369645504196235,0.7848405293182387,0.12214864848290648,0.32698449145735
27,2,-226.95290446550166,-226.3479293892787,0.6049750762229538,0.5168447588916618,0.11582691758848707,0.360719166316725
27,3,-227.63250102281026,-226.89840076482483,0.7341002579854274,0.7835714912589903,0.24197088418038404,0.3802027653534969
27,4,-223.85224320526925,-223.85224320526925,0.0,1.282310985367223,1.282310985367223,0.0
28,0,-223.8444651403962,-223.8444651403962,0.0,1.204806306113894,1.204806306113894,0.0
28,1,-227.07027026045867,-226.43057953047045,0.6396907299882205,0.7814160979483521,0.11416190914573388,0.3272392965370508
28,2,-226.95522050348438,-226.34856084579388,0.6066596576905103,0.5190749513234231,0.11536629825432532,0.3612173863822565
28,3,-227.63455437509432,-226.89908562979045,0.7354687453038653,0.7765223230018736,0.2316747360130148,0.3805989701040073
28,4,-223.85224320526925,-223.85224320526925,0.0,1.282310985367223,1.282310985367223,0.0
29,0,-223.8444651403962,-223.8444651403962,0.0,1.204806306113894,1.204806306113894,0.0
29,1,-227.07420506336635,-226.43096992007992,0.6432351432864342,0.7773192167851412,0.10392167965989399,0.3275566882134701
29,2,-226.95819478793572,-226.34932241503304,0.6088723729026951,0.52193462542454,0.11502958813538079,0.36186139827076597
29,3,-227.63714083030905,-226.89992324925512,0.7372175810539365,0.7679301467059145,0.2189717669146077,0.38111281538439185
29,4,-223.85224320526925,-223.85224320526925,0.0,1.282310985367223,1.282310985367223,0.0
30,0,-223.8444651403962,-223.8444651403962,0.0,1.204806306113894,1.204806306113894,0.0
30,1,-227.07873075022923,-226.43121861207666,0.6475121381525706,0.772882736299923,0.11015200741370323,0.327917416195302
30,2,-226.9617537200945,-226.35016805260847,0.6115856674860178,0.5253066674547596,0.11490217803162668,0.36263425933632526
30,3,-227.64014856087798,-226.9008696213064,0.7392789395715542,0.7584710863256241,0.20467222184686332,0.3817322190213221
30,4,-223.85224320526925,-223.85224320526925,0.0,1.282310985367223,1.282310985367223,0.0
31,0,-223.8444651403962,-223.8444651403962,0.0,1.204806306113894,1.204806306113894,0.0
31,1,-227.08363600457548,-226.43123550291793,0.6524005016575424,0.7684575050500255,0.1338386267947771,0.32829741109332544
31,2,-226.96582379721872,-226.35106180178127,0.6147619954374451,0.5290257205231784,0.11493812853280698,0.3635144266277241
31,3,-227.643453974939,-226.9018896241051,0.7415643508338887,0.7489535396329211,0.1896941631042941,0.3824415579941335
31,4,-223.85224320526925,-223.85224320526925,0.0,1.282310985367223,1.282310985367223,0.0
