optimizer_iteration,image_index,base_energy_eV,restrained_energy_eV,tether_energy_eV,base_fmax_eV_A,restrained_fmax_eV_A,max_reference_displacement_A
4,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
4,1,-225.20474493691347,-225.20474493691347,0.0,0.6835024976347526,0.6835024976347526,0.0
4,2,-225.0179163238556,-225.0179163238556,0.0,0.7191718951045167,0.7191718951045167,0.0
4,3,-225.7618863576423,-225.7618863576423,0.0,0.6875902471315946,0.6875902471315946,0.0
4,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
5,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
5,1,-225.52911833706796,-225.52911833706796,0.0,0.6640669779039998,0.6640669779039998,0.0
5,2,-225.34019256129358,-225.34019256129358,0.0,0.5582671652978755,0.5582671652978755,0.0
5,3,-226.0611742481455,-226.0611742481455,0.0,0.506361933785142,0.506361933785142,0.0
5,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
6,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
6,1,-225.80737292612883,-225.80737292612883,0.0,0.7418862321615809,0.7418862321615809,0.0
6,2,-225.6122684551276,-225.6122684551276,0.0,0.5673225499271443,0.5673225499271443,0.0
6,3,-226.31706735162913,-226.31706735162913,0.0,0.5361505221411282,0.5361505221411282,0.0
6,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
7,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
7,1,-226.06868146113658,-226.06868146113658,0.0,0.8397634424874194,0.8397634424874194,0.0
7,2,-225.86119171458967,-225.86119171458967,0.0,0.6519053178528527,0.6519053178528527,0.0
7,3,-226.5509736991626,-226.5509736991626,0.0,0.5873121025232019,0.5873121025232019,0.0
7,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
8,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
8,1,-226.33365016021156,-226.33365016021156,0.0,0.9331993470296404,0.9331993470296404,0.0
8,2,-226.10622849522488,-226.10622849522488,0.0,0.6899703268983208,0.6899703268983208,0.0
8,3,-226.77898274518418,-226.77898274518418,0.0,0.6269957437361875,0.6269957437361875,0.0
8,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
9,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
9,1,-226.60824988061324,-226.60824988061324,0.0,1.0066761795798147,1.0066761795798147,0.0
9,2,-226.35290513373494,-226.35290513373494,0.0,0.6803020409550111,0.6803020409550111,0.0
9,3,-227.00673807578903,-227.00673807578903,0.0,0.6351769058408706,0.6351769058408706,0.0
9,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
10,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
10,1,-226.88557156205,-226.88557156205,0.0,1.0551059684392532,1.0551059684392532,0.0
10,2,-226.59457938591063,-226.59457938591063,0.0,0.6251761884464709,0.6251761884464709,0.0
10,3,-227.23006943587174,-227.23006943587174,0.0,0.6023617599766647,0.6023617599766647,0.0
10,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
11,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
11,1,-227.15189798992063,-227.15189798992063,0.0,1.0805224148053607,1.0805224148053607,0.0
11,2,-226.81833052317504,-226.81833052317504,0.0,0.5348960571376674,0.5348960571376674,0.0
11,3,-227.43879991760406,-227.43879991760406,0.0,0.5356103882397141,0.5356103882397141,0.0
11,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
12,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
12,1,-227.3934363469326,-227.3934363469326,0.0,1.0869480742876139,1.0869480742876139,0.0
12,2,-227.01133063238365,-227.01133063238365,0.0,0.4718290778970194,0.4718290778970194,0.0
12,3,-227.6213862476897,-227.6213862476897,0.0,0.4427512124247636,0.4427512124247636,0.0
12,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
13,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
13,1,-227.60124279528333,-227.60124279528333,0.0,1.0760381570358906,1.0760381570358906,0.0
13,2,-227.16518551403254,-227.16518551403254,0.0,0.46823716287517697,0.46823716287517697,0.0
13,3,-227.7687429397504,-227.7687429397504,0.0,0.3344426832721863,0.3344426832721863,0.0
13,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
14,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
14,1,-227.77405013145912,-227.77405013145912,0.0,1.044852400398884,1.044852400398884,0.0
14,2,-227.27817318048696,-227.27817318048696,0.0,0.46859924695767624,0.46859924695767624,0.0
14,3,-227.877231060242,-227.877231060242,0.0,0.2757887663930701,0.2757887663930701,0.0
14,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
15,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
15,1,-227.91838498790048,-227.91838498790048,0.0,0.9863437215248891,0.9863437215248891,0.0
15,2,-227.35554615866806,-227.35554615866806,0.0,0.47121272987156676,0.47121272987156676,0.0
15,3,-227.95090643030846,-227.95090643030846,0.0,0.2671742882361913,0.2671742882361913,0.0
15,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
16,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
16,1,-228.04353864663557,-228.04353864663557,0.0,0.8938078973115388,0.8938078973115388,0.0
16,2,-227.4064544510701,-227.4064544510701,0.0,0.4755111123636911,0.4755111123636911,0.0
16,3,-228.00063815615582,-228.00063815615582,0.0,0.28260526485040965,0.28260526485040965,0.0
16,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
17,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
17,1,-228.15401403356594,-228.15401403356594,0.0,0.7684348800285742,0.7684348800285742,0.0
17,2,-227.43850910559254,-227.43850910559254,0.0,0.4821927376260835,0.4821927376260835,0.0
17,3,-228.03839771869426,-228.03839771869426,0.0,0.2744958757990993,0.2744958757990993,0.0
17,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
18,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
18,1,-228.24551376882252,-228.24551376882252,0.0,0.6168349136641769,0.6168349136641769,0.0
18,2,-227.45432954161515,-227.45432954161515,0.0,0.4912372968263059,0.4912372968263059,0.0
18,3,-228.0707042530714,-228.0707042530714,0.0,0.23854453215232993,0.23854453215232993,0.0
18,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
19,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
19,1,-228.30595142784532,-228.30595142784532,0.0,0.45270104595429245,0.45270104595429245,0.0
19,2,-227.45208457510728,-227.45208457510728,0.0,0.5000881204172635,0.5000881204172635,0.0
19,3,-228.09528976938998,-228.09528976938998,0.0,0.17839095094333396,0.17839095094333396,0.0
19,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
20,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
20,1,-228.32224274247676,-228.32224274247676,0.0,0.38217344272740605,0.38217344272740605,0.0
20,2,-227.4303299394666,-227.4303299394666,0.0,0.5044818595884215,0.5044818595884215,0.0
20,3,-228.1030534177484,-228.1030534177484,0.0,0.12217039815374907,0.12217039815374907,0.0
20,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
21,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
21,1,-228.33357751514222,-228.33357751514222,0.0,0.3367064634036991,0.3367064634036991,0.0
21,2,-227.44104227942813,-227.44104227942813,0.0,0.4998698419075131,0.4998698419075131,0.0
21,3,-228.10723163035607,-228.10723163035607,0.0,0.1108833723219143,0.1108833723219143,0.0
21,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
22,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
22,1,-228.35197826818165,-228.35197826818165,0.0,0.3136325437985475,0.3136325437985475,0.0
22,2,-227.4582421869831,-227.4582421869831,0.0,0.4965810054715491,0.4965810054715491,0.0
22,3,-228.11330318026438,-228.11330318026438,0.0,0.09262123458560181,0.09262123458560181,0.0
22,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
23,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
23,1,-228.37156057434026,-228.37156057434026,0.0,0.3382229363915453,0.3382229363915453,0.0
23,2,-227.47654888293155,-227.47654888293155,0.0,0.4959614265609675,0.4959614265609675,0.0
23,3,-228.11885766399337,-228.11885766399337,0.0,0.09956959937553114,0.09956959937553114,0.0
23,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
24,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
24,1,-228.38828139043238,-228.38828139043238,0.0,0.36940269331840514,0.36940269331840514,0.0
24,2,-227.49204185341225,-227.49204185341225,0.0,0.49240989375510974,0.49240989375510974,0.0
24,3,-228.12348729435197,-228.12348729435197,0.0,0.10844705615748963,0.10844705615748963,0.0
24,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
25,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
25,1,-228.40201122022137,-228.40201122022137,0.0,0.3865961516469292,0.3865961516469292,0.0
25,2,-227.5020342480384,-227.5020342480384,0.0,0.48608150923649535,0.48608150923649535,0.0
25,3,-228.1283413063283,-228.1283413063283,0.0,0.10077701971968156,0.10077701971968156,0.0
25,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
26,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
26,1,-228.41518576003423,-228.41518576003423,0.0,0.36998735441331265,0.36998735441331265,0.0
26,2,-227.5050476538834,-227.5050476538834,0.0,0.4844891034029456,0.4844891034029456,0.0
26,3,-228.13366401286018,-228.13366401286018,0.0,0.07927896763680584,0.07927896763680584,0.0
26,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
27,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
27,1,-228.42900069357108,-228.42900069357108,0.0,0.31248135848208947,0.31248135848208947,0.0
27,2,-227.50288300457586,-227.50288300457586,0.0,0.48589666515023877,0.48589666515023877,0.0
27,3,-228.13826321367526,-228.13826321367526,0.0,0.06715728699692514,0.06715728699692514,0.0
27,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
28,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
28,1,-228.44304881643978,-228.44304881643978,0.0,0.212314304790836,0.212314304790836,0.0
28,2,-227.49954449169695,-227.49954449169695,0.0,0.48317773319320917,0.48317773319320917,0.0
28,3,-228.14164427637266,-228.14164427637266,0.0,0.055570276607286764,0.055570276607286764,0.0
28,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
29,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
29,1,-228.45355194685922,-228.45355194685922,0.0,0.1353371726223078,0.1353371726223078,0.0
29,2,-227.49864828018957,-227.49864828018957,0.0,0.47915532161948277,0.47915532161948277,0.0
29,3,-228.1440462378684,-228.1440462378684,0.0,0.053076915148097564,0.053076915148097564,0.0
29,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
30,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
30,1,-228.45915252449453,-228.45915252449453,0.0,0.13499322532567976,0.13499322532567976,0.0
30,2,-227.50115634565392,-227.50115634565392,0.0,0.4745059910351279,0.4745059910351279,0.0
30,3,-228.14605932504938,-228.14605932504938,0.0,0.0552334013237742,0.0552334013237742,0.0
30,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
31,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
31,1,-228.46385306708166,-228.46385306708166,0.0,0.12683821979291737,0.12683821979291737,0.0
31,2,-227.50391311071033,-227.50391311071033,0.0,0.4615734777070718,0.4615734777070718,0.0
31,3,-228.14726829772633,-228.14726829772633,0.0,0.039668480388326495,0.039668480388326495,0.0
31,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
32,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
32,1,-228.47247021376015,-228.47247021376015,0.0,0.11056884709403672,0.11056884709403672,0.0
32,2,-227.49861941319628,-227.49861941319628,0.0,0.45206615080662566,0.45206615080662566,0.0
32,3,-228.147031374349,-228.147031374349,0.0,0.04107160801915956,0.04107160801915956,0.0
32,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
33,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
33,1,-228.48107267725146,-228.48107267725146,0.0,0.10478565812085075,0.10478565812085075,0.0
33,2,-227.4808365663975,-227.4808365663975,0.0,0.43184031037046444,0.43184031037046444,0.0
33,3,-228.14564970277405,-228.14564970277405,0.0,0.060777773010055186,0.060777773010055186,0.0
33,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
34,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
34,1,-228.48189605179982,-228.48189605179982,0.0,0.10263652626239483,0.10263652626239483,0.0
34,2,-227.4814348670993,-227.4814348670993,0.0,0.4301196488220139,0.4301196488220139,0.0
34,3,-228.146161759931,-228.146161759931,0.0,0.05166904740005977,0.05166904740005977,0.0
34,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
35,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
35,1,-228.4834133119071,-228.4834133119071,0.0,0.09855752668175388,0.09855752668175388,0.0
35,2,-227.48239374827463,-227.48239374827463,0.0,0.4275041411847399,0.4275041411847399,0.0
35,3,-228.14694866233498,-228.14694866233498,0.0,0.03998908991221193,0.03998908991221193,0.0
35,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
36,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
36,1,-228.4854170965859,-228.4854170965859,0.0,0.0929890084599212,0.0929890084599212,0.0
36,2,-227.4833848574246,-227.4833848574246,0.0,0.4248817118707262,0.4248817118707262,0.0
36,3,-228.14771871657203,-228.14771871657203,0.0,0.03210607434212241,0.03210607434212241,0.0
36,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
37,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
37,1,-228.48768984684122,-228.48768984684122,0.0,0.0888548787858527,0.0888548787858527,0.0
37,2,-227.484155792756,-227.484155792756,0.0,0.42242333236259955,0.42242333236259955,0.0
37,3,-228.14834841843603,-228.14834841843603,0.0,0.025858073540982962,0.025858073540982962,0.0
37,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
38,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
38,1,-228.49005959708305,-228.49005959708305,0.0,0.0871236707673401,0.0871236707673401,0.0
38,2,-227.4845711073293,-227.4845711073293,0.0,0.41967092229193725,0.41967092229193725,0.0
38,3,-228.14892995136242,-228.14892995136242,0.0,0.03252314804097673,0.03252314804097673,0.0
38,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
