calculation,calculator_identity,cell_fingerprint,composition,conv_thr_Ry,degauss_Ry,ecutrho_Ry,ecutwfc_Ry,identity_complete,identity_missing_fields,kpoints,lspinorb,noncolin,nspin,occupations,path,pseudopotentials,root_label,sha256,smearing,soc_enabled,vdw_corr
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_038/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,efacd9989346d7f980f7cbce391b434ebd89e470a5be4d76bc1cf4faa417b46f,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_039/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,210942fc8a45983195565abc318c46c160023ca783a63cc989a9c8e2015db742,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_040/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,f71b5f419d2e85e0d3625340157e87c229159bed28ab63987d58381c36d7a2b8,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_041/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,334014cd85ea49d26f04308e66808aa8a54938f37f05e0eba968e1ae4dcc6922,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_042/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,9a0150bb607012044a144dbba1f871fc7f3d4a146ff9382415abd5a5413a2a97,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_043/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,54d9915f2c934c9fcd985df48bd22d6389ec50e13dbb179c478b4441ff557949,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_044/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,4490faeb13503891eac5a3ac22fe88cf1373834d00fd8cb7348d10080e5b293b,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_045/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,99ff4cb68220856c3bcf3479a01426f9a262e0b55d96c8c730d403bbdb0a5ba9,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_046/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,2cf78cb2d44824a2d67b786b5e0f66412056e07f990d4b3bdfd5e397d19d8676,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_047/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,4867396ea46fdea18c29e72a894e4dbff2c22bf93897ed10af81145af7bf6e91,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_048/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,831bcc278d019eba31dfc54e59d3fc87b8e7ca5f05f86f7a9a4781e2dbe0a21d,cold,False,DFT-D3
relax,81a037dc83ca34f4,,Cr1Sb32Te48,1e-06,0.0146997236,280.0,70.0,False,cell_fingerprint,automatic:2 2 2 1 1 1,False,False,2,smearing,/Users/alina/Project/26MIgrationBench/data_raw/site_search_qe/qe_inputs/unique_049/relax.in,Cr:Cr_PBE_FR.SG15v1.2.UPF;Sb:Sb_PBE_FR.SG15v1.2.UPF;Te:Te_PBE_FR.SG15v1.2.UPF,site_candidates,15b3aaea572fd54c455317990c1f5f853a0a28afcd3c5890c6ee5fd55709b990,cold,False,DFT-D3
