iteration_record_id,configuration_id,structure_hash,run_id,pathway_id,path_iteration,image_index,pw_block_index,frozen_endpoint_force_reused,energy_eV,path_energy_eV,energy_residual_eV,max_atomic_force_eV_A,neb_residual_eV_A,neb_iteration_complete,neb_source_file,reaction_coordinate_A,reaction_coordinate_normalized,scf_iterations,gradient_force_rms_eV_A,gradient_force_max_eV_A
389dbb0c3e1bee1632118640f39ad62053ae10e4af3afb920eb27b061519a241,bad8cd0cbf9881842ce0af3d2efe3ef16c385f10169ec35c1da9d95649661ee0,489d371cccf2d6ee4d439513d8661169dcdbc245c31bf14bea626b3cc0ddc86e,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,3,5,0,True,-133596.88187561775,-133596.88187555244,6.530899554491043e-08,0.2263000343221766,0.2263,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.44544255138480093,1.0,30,6.30085850981224e-08,1.256241108429923e-07
b769503066f978d0cee9929efb62c89ed4924641fde8357229f02f8f1a97d328,79b72fd3f6b9ce29a9d854e9afc15319401c6fcf83c22ab8940faf0508c75963,d73c7fe4f4acdf0f98cc89ae74cd8d4f7cb56e554abc0ebb99ff5ca052fa1bf7,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,4,1,0,True,-133597.43980903763,-133597.43980900772,2.991873770952225e-08,0.23376266186467842,0.233763,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.0,0.0,31,6.958300857780802e-08,1.2588122119683298e-07
29d95bd253e1259a74aa9537ee44df56336b99e10419e31953d69e6063195f3a,f3083a98470c6ff084c114aa153e166ff9efdeee74cf3c1f79dd726a28bdd074,9edc1f73a2a40eb757b58a05006cf579e8dcad1908db480db0a420ac5da80fbe,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,4,2,3,False,-133597.0762045081,-133597.0762044673,4.080357030034065e-08,1.1326026361518595,1.393988,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.14167503063006884,0.3191381643275557,28,7.41707053318806e-08,1.2824663628600245e-07
49eb56df98ace2be9f7a2792ea61d728624b95f4e0c08cbe03057b484df3246f,0bd29a0982777d21d8d5e69e135b829ad1dbc913291c658686fa2e557de66f3f,6746f9f03d19f30f4806b09960f401eb40ea532fd59c5d9e7705b2157b0eba74,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,4,3,3,False,-133596.8603496425,-133596.8603495908,5.168840289115906e-08,0.23693663356559727,0.217589,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.22090442940785415,0.49761086184008285,33,7.260459094116695e-08,1.2726961699793815e-07
7f078c7d0f38e3a191f8e62563836b54f97aea8c19e3fbe0a4b2808978281568,70c6f546764f852d930a1ca1718c381690fd9859ecde2717b8ba3ebac3b51296,47d5b14f980a1446ea227513f5fc84d506dc8eeb7212a37a26be096160f84894,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,4,4,3,False,-133597.25335893204,-133597.25335889397,3.8067810237407684e-08,0.4332859694341053,0.539507,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.3312119540503088,0.7460903629162456,22,7.29923611593058e-08,1.2788668181357805e-07
9d16f369694e63b39fbbf5825721768cd941bf13f5ad002cdcddf045e1285545,1c26bbed6aa8bba70579b00693d6d8893e7f15fbf9d58ee95d0824e8a2f0672d,489d371cccf2d6ee4d439513d8661169dcdbc245c31bf14bea626b3cc0ddc86e,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,4,5,0,True,-133596.88187561775,-133596.88187555244,6.530899554491043e-08,0.2263000343221766,0.2263,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.443930079401776,1.0,30,6.30085850981224e-08,1.256241108429923e-07
68f0e7c0b70a4c21e6144ff9d0d8681e90bab6e54d2d9aae6f86de4909abbb2d,b7d0ec7302e5ece8721a9e26ff0132ade87ced091de40ed3daf4b47fa92fb573,d73c7fe4f4acdf0f98cc89ae74cd8d4f7cb56e554abc0ebb99ff5ca052fa1bf7,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,5,1,0,True,-133597.43980903763,-133597.43980900772,2.991873770952225e-08,0.23376266186467842,0.233763,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.0,0.0,31,6.958300857780802e-08,1.2588122119683298e-07
4edd4892d13b906b6e8d90fa1cf1fc5f7e83474dd5c9b94d5a03b9497d0ed49e,f9b11fe9dd4acadd0fa7fe99ace0034d462de023df84610b07159acdfa4f33a5,fc1a8b99a732f57f3218948db21a2b3853228d1ea3596d9658e6a8c3747121bd,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,5,2,4,False,-133597.10074115117,-133597.10074111304,3.812601789832115e-08,1.141037190181037,0.80271,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.14205823762677638,0.319837981805663,23,7.710008249026883e-08,1.2819521421844355e-07
294b7271b105427d569c570e7c37b62ba60d79fd0515f4d0cb0d2482606b887a,d71a873b1eb1cdd189428a1bb355ec03d4db3217a8bb7ed4437e65694d28e013,5a4617e8ec96aa3c836040d6d8ed9fce2e5ffbe7824c800c4a751331b4d0b358,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,5,3,4,False,-133596.8529545401,-133596.8529544857,5.4424162954092026e-08,0.23853892442760458,0.227339,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.22096684721029686,0.4974973056006747,18,7.092842421227657e-08,1.267553963284207e-07
fd5180f9f04428f9315bb4ee9acdec4a2f5659a56983bb817dc12241a11dfe9e,0cca016c5ca084250e253c4755944ecfadc8dca576ee9457a7e7525ee0495c07,662cfe106e0cfc23b65120176d407522de48e1ba0afff64dcc758e5bdb5421c8,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,5,4,4,False,-133597.24277805662,-133597.2427781056,4.898174665868282e-08,0.4561968718794456,0.520583,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.3313487840175352,0.7460174652621012,20,7.738261684821793e-08,1.2855516869124742e-07
9b63fbb3067487302b8d38f5074c4541627429215c0104a702cd86835bef63d8,cfc1562de8f675274a86dc3465827c4a39399756e0b93e8aab0d974b216598b4,489d371cccf2d6ee4d439513d8661169dcdbc245c31bf14bea626b3cc0ddc86e,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,5,5,0,True,-133596.88187561775,-133596.88187555244,6.530899554491043e-08,0.2263000343221766,0.2263,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.44415687225381667,1.0,30,6.30085850981224e-08,1.256241108429923e-07
2c4b710899d7e6ce491494d835ff1edbc2fff84a1255074e62de7dbe3c964014,0a40308fd40a715bd309e14af1bf9f7a5eca768f7c23dff34916650c1dcd5f1f,d73c7fe4f4acdf0f98cc89ae74cd8d4f7cb56e554abc0ebb99ff5ca052fa1bf7,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,6,1,0,True,-133597.43980903763,-133597.43980900772,2.991873770952225e-08,0.23376266186467842,0.233763,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.0,0.0,31,6.958300857780802e-08,1.2588122119683298e-07
8ed3e9de6d66be080a470902778c8fdfb859cc01e61e4679519c73cdf19e6e9f,a3af0b580a814fc8dc5feae4cdea95e3f7b10b0c4f5125c4b00132e5dba53a7c,8245fb7dbbf34872ce49f8dce97327c07faf057a70b290de49656c8144a4e52c,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,6,2,5,False,-133597.0991349991,-133597.0991349501,4.898174665868282e-08,1.1397750345219368,0.853558,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.14202330223829482,0.31970591669887444,17,7.701776820613901e-08,1.2804094801609212e-07
30942d6422c6fa9ab8db9a7cbde1e7de68d5305f7f5c4dc60e4fdbfb720c2908,47200e617e3fe809f9c21abaf7c4d1b39a497447cebfc478db617c275491b3bc,70726827912f70b8ecce5f85c383d0eafd519081233358b91b1d145e6de80601,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,6,3,5,False,-133596.85410367695,-133596.8541036579,1.9033905118703842e-08,0.23781582297563247,0.226708,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.2209833773930981,0.4974514191068002,13,7.548775747036618e-08,1.2845232455569594e-07
a33cbd4d611052fe416a16c6b4d55b1bbaa08dcfd19b7ddb3ece60b1d62c6f73,371d19485741bc911f2106addc8d47acf53b3e3e00924cdfbb0b16bea4799ecf,c613ae3f30c32d13a22472ef99b72cca63f76f614f60efab6b4e71abb3d20b6c,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,6,4,5,False,-133597.24444094446,-133597.244441007,6.254413165152073e-08,0.4524723895328003,0.518844,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.3314095597591255,0.7460296686228759,12,7.181440400289535e-08,1.2814379215077623e-07
2dd8132f361da818a0b795bd8988ce05fc82c1b38450818a945867fb453da3d7,2a77c2cc9bf583ff991daf88837a4230f2e3247cc1e25ed77af1f6ccb2dc163a,489d371cccf2d6ee4d439513d8661169dcdbc245c31bf14bea626b3cc0ddc86e,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,6,5,0,True,-133596.88187561775,-133596.88187555244,6.530899554491043e-08,0.2263000343221766,0.2263,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.44423107243293264,1.0,30,6.30085850981224e-08,1.256241108429923e-07
2719d9dc1327ba29846de44fe88538df5322068d17da5100638253324c647a0a,153e82be83f26fb1ce6886bdf41e373b07b9606d97782688155e888b130236dd,d73c7fe4f4acdf0f98cc89ae74cd8d4f7cb56e554abc0ebb99ff5ca052fa1bf7,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,7,1,0,True,-133597.43980903763,-133597.43980900772,2.991873770952225e-08,0.23376266186467842,0.233763,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.0,0.0,31,6.958300857780802e-08,1.2588122119683298e-07
0df821a9cd1a115108c66ec60f36fb06bf4e4949dc708f55a67beb5b623ce07f,9df44dbc7b719aec3cb5876c47f349aaab23f18d23f030d4b8f7f255515ee612,7daf2f495d9c7440ef1442594da2e8994d3e61a15058495751751199f34cfb42,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,7,2,6,False,-133597.10004766897,-133597.10004760366,6.530899554491043e-08,1.136354215830395,0.842191,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.14103538373502525,0.31592299917338507,11,7.193739031709814e-08,1.278866818138491e-07
098877ccc6ceb5a1aeb5c7690589636bdb20f64812d62b32761f0608d9136bc7,b9af8a8dbb4830197bef2352121433e6a4e0118c3e395dca936ce10fe68a54ce,e60335afc5a8768e7f37c95c5d0995b0718385279b40da71f58f462c4098621c,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,7,3,6,False,-133596.85448967048,-133596.85448970855,3.8067810237407684e-08,0.22621408007261581,0.214,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.22147745281193265,0.49611536685776436,11,7.401788888699677e-08,1.2798952594983426e-07
532740fa7a445d6c707bfb3a15ab1c68fe3160ddc24e3176fcb4307e25eaeeb7,fb01ae452d8d2ed3a47f4e8734b2d03348051d2439859896a10c571af792e479,50d1e843d0443fee9d63c61ccb8610277cedea979f883611a56b50f8f94d6b2e,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,7,4,6,False,-133597.2450093903,-133597.2450094447,5.4424162954092026e-08,0.4520082731816907,0.511854,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.3331964645303296,0.7463689153791296,11,7.606312336885489e-08,1.2798952594858065e-07
cf773603e17c6da0117f297894aa327b06e931cfbc0c8d1b87d358e8eeb55a28,ce32e99b82f5b6ede75c368bd6b5aa43ad259888cd34cf782a53136e92c1ba1c,489d371cccf2d6ee4d439513d8661169dcdbc245c31bf14bea626b3cc0ddc86e,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,7,5,0,True,-133596.88187561775,-133596.88187555244,6.530899554491043e-08,0.2263000343221766,0.2263,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.44642328701628375,1.0,30,6.30085850981224e-08,1.256241108429923e-07
18dc3e1ffc459d55f405bcf224d102b1ddd111ca64006da208190cee1b43df21,20e2b8c9f5dbbcb440873ba24cb51027dfa567d218356ecf3b7dce0a75303bf3,d73c7fe4f4acdf0f98cc89ae74cd8d4f7cb56e554abc0ebb99ff5ca052fa1bf7,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,8,1,0,True,-133597.43980903763,-133597.43980900772,2.991873770952225e-08,0.23376266186467842,0.233763,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.0,0.0,31,6.958300857780802e-08,1.2588122119683298e-07
8135420eb8f08ef9eabf4850142e676bc5b6a9ab21cebdbbd12d92511a794fb9,36b13009b8f2cd2e10b843ea6a3ee20f0603227f61d0e7204623160ed34f4567,eee1821a4394ffc77ffe44965b9b3d94056d348896b01d4bbdf21e7eb0daa99c,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,8,2,7,False,-133597.12591794206,-133597.1259179502,8.149072527885437e-09,1.121474901216177,0.574267,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.13148459681860794,0.2738580106148948,20,7.057060220152347e-08,1.2829805835778973e-07
18120d24388a1d47028194c400813d5142a82429805c1480fb3e95d271dbb66c,62ac82647ab51ffe394d6479171b4dff4116ff591dcc135e8bd16df93f28843e,1cbecdc0a5edc14aba9b0b1a538cea3a8687c127ba9da5dc94480d196b21c125,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,8,3,7,False,-133596.86531327147,-133596.8653132361,3.536115400493145e-08,0.23464412078658314,0.218133,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.2313979044885861,0.48195888580867874,20,7.577446383221044e-08,1.2737246113885643e-07
deb8d64b2cb8f68e7384d97c49b3f04ec4979933775b542698608e02cff3665f,e43de2c969034f3baacece9380e5ef99095e1641eca8bc1d5c32a81bddaeec9f,7c4b8950d5b0cf882c3650d90638614ee101c10217b6d41f2776642d4fed3293,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,8,4,7,False,-133597.26107621723,-133597.26107626353,4.630419425666332e-08,0.40901575131567325,0.46474,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.3595232544252787,0.7488202086707505,22,7.334779585647394e-08,1.2752672733790105e-07
34a442f3576be9d4c10de38734c48dd1b39338361c9e54e2492bc745603d2718,99f46fc41a07d99c619391ceee52c88534430f59858d235132b993f20b90e347,489d371cccf2d6ee4d439513d8661169dcdbc245c31bf14bea626b3cc0ddc86e,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,8,5,0,True,-133596.88187561775,-133596.88187555244,6.530899554491043e-08,0.2263000343221766,0.2263,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.4801195938120813,1.0,30,6.30085850981224e-08,1.256241108429923e-07
02a5d3f5e756f65549dde33ebec3ca2f45198514f5aacad45d103727460ab2cd,1ef2f2c245225b2c70193084906607d2f9afe0ed55ab10e6d8021be4996718a4,d73c7fe4f4acdf0f98cc89ae74cd8d4f7cb56e554abc0ebb99ff5ca052fa1bf7,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,9,1,0,True,-133597.43980903763,-133597.43980900772,2.991873770952225e-08,0.23376266186467842,0.233763,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.0,0.0,31,6.958300857780802e-08,1.2588122119683298e-07
da815c04d2e356e4ffb5bba657d9faa0423f4deca16f33a0d840dd20c41870bf,77cfe2842a9d499723856579a48d71f89aa551115214d6e28d8789f16a53b23a,77b9e7a03bc51be973dd510f9e755eb6c8e6f085f72b7958ceafb2a2f1a24a19,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,9,2,8,False,-133597.36343647254,-133597.36343651882,4.627509042620659e-08,0.8497248753552215,1.693978,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.1315725867543158,0.27401598940256894,28,7.716837814581956e-08,1.2582979911452893e-07
2225bd4454930fb39c2fa5e2b96e7fce47b69071182e04bea3f1ea15626e17ee,fc85371d70f35f1014c7447352698288bc0cebe0c431f1fd0d1b37029738629c,6d99c35bcca2d5dafb89fe888d028417d38e115510c2a6ebb0f166b445a01506,mb_qe17_direct_r3_s42_30812497,Sb2Te3Cr_1-7_qe_r3,9,3,8,False,-133596.97992286834,-133596.97992293362,6.52798917144537e-08,0.2015000615943093,1.553291,True,/Users/alina/Project/26MIgrationBench/cluster/mb_qe17_direct_pf_s42_30791508/neb.out,0.23149224840492494,0.4821108944536281,30,7.565298686316302e-08,1.2809237008581942e-07
