optimizer_iteration,image_index,base_energy_eV,restrained_energy_eV,tether_energy_eV,base_fmax_eV_A,restrained_fmax_eV_A,max_reference_displacement_A
3,3,-225.39619004530076,-225.37587368237445,0.020316362926304732,0.885898145157935,0.8525253784269237,0.06806940639922154
3,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
4,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
4,1,-225.2051467034585,-225.15425445112788,0.050892252330607665,0.6849513677929024,0.6440728275987846,0.09134342689161691
4,2,-225.01929550788276,-224.974493159234,0.044802348648780174,0.7185996639383812,0.6745525851125898,0.09921987103657028
4,3,-225.76292071537466,-225.72374808251854,0.03917263285612642,0.6874670670808616,0.6411219061387908,0.09476739064141451
4,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
5,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
5,1,-225.53191628596377,-225.45064456713737,0.08127171882640491,0.6710863851567175,0.6311819888057943,0.11666180866604699
5,2,-225.34390037836167,-225.27131454988495,0.0725858284767247,0.5578683482781048,0.5010580774245511,0.12654878380843654
5,3,-226.06381665781487,-225.999916793162,0.06389986465287005,0.5065632975073684,0.5624423149011507,0.12131548719901157
5,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
6,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
6,1,-225.81551138362795,-225.69817925350523,0.11733213012270503,0.7391031201804681,0.707207845075865,0.14114758480651007
6,2,-225.6207713287897,-225.51481744049067,0.10595388829901203,0.5597663280494498,0.5764923556260183,0.15288968113121246
6,3,-226.32291275416057,-226.22883505584323,0.09407769831732848,0.5312631380529811,0.564317846453945,0.1472124434357341
6,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
7,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
7,1,-226.08524208997798,-225.92709046287848,0.15815162709948782,0.8206475233382542,0.7648100017272432,0.1642431934544002
7,2,-225.8773460133708,-225.7335197739817,0.14382623938910605,0.6364841397632703,0.6513586133447066,0.1775400927452984
7,3,-226.56185362932683,-226.43277056758868,0.12908306173814377,0.5774155294899942,0.5909594018678702,0.17191955883680715
7,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
8,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
8,1,-226.35984249452508,-226.15704990988658,0.20279258463851108,0.896457949123232,0.7815422664303331,0.18532573542162756
8,2,-226.13180930875896,-225.94692040598073,0.18488890277822279,0.6621848642757691,0.6790219011293394,0.1997470620700298
8,3,-226.79621529847364,-226.6281854337914,0.16802986468223913,0.614342883105834,0.6371538106313804,0.19577135994552838
8,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
9,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
9,1,-226.64142388689646,-226.39058533413692,0.2508385527595468,0.9574114276514267,0.7502794338315122,0.2039375470649101
9,2,-226.38700223616217,-226.15893108730486,0.2280711488573164,0.6372416026710491,0.6481167017311108,0.21902286992705686
9,3,-227.03023935457242,-226.8202119355566,0.21002741901581512,0.6142428068333862,0.632801974336652,0.21710964918276254
9,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
10,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
10,1,-226.9184693368315,-226.6157568411303,0.30271249570119574,1.0029875792959733,0.6756750501930948,0.21991808435383486
10,2,-226.63290685522117,-226.36001413139553,0.27289272382563,0.5640488614975927,0.5671533705277663,0.23529780920715576
10,3,-227.25780036850335,-227.00333626831096,0.25446410019240523,0.5707095903997043,0.5830140196036451,0.23545695983867704
10,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
11,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
11,1,-227.17351537772956,-226.8137335792598,0.35978179846976194,1.0362090635770165,0.567714248154368,0.23537723309082173
11,2,-226.8538689200327,-226.53427865724566,0.319590262787047,0.47004733674624466,0.4479064304346159,0.24891543570710095
11,3,-227.46677378264067,-227.16556487931726,0.3012089033234092,0.49051851107544103,0.4948616142886422,0.25062742978283176
11,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
12,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
12,1,-227.39099189415123,-226.96660634226862,0.42438555188260113,1.0590957963498797,0.4353872876567109,0.2511998107297608
12,2,-227.03596129492885,-226.66689415521745,0.3690671397113921,0.47152200354033996,0.35744351736608243,0.26055014873319554
12,3,-227.64410412301248,-227.2934331450654,0.3506709779470929,0.3807469760182276,0.37578392680852146,0.26267392744925516
12,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
13,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
13,1,-227.5634044309242,-227.06322551828953,0.5001789126346726,1.0705257713286647,0.2832885319179347,0.26633203314992693
13,2,-227.1723569456598,-226.74941501860835,0.4229419270514459,0.47468952927204233,0.3663376408236532,0.27123175574352326
13,3,-227.7801799846937,-227.37632437405617,0.40385561063752295,0.3407392301325688,0.2337597331353177,0.2718465652878422
13,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
14,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
14,1,-227.69817099047307,-227.1051567536663,0.59301423680677,1.0662756994577192,0.2217650731503416,0.28208994737437076
14,2,-227.2684468058374,-226.78439161574198,0.4840551900954362,0.476363429003463,0.37342241266376525,0.2827208457642787
14,3,-227.87419486570087,-227.41143822020067,0.46275664550020584,0.3116098460522883,0.19698637725689777,0.27892649009799947
14,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
15,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
15,1,-227.81505641213602,-227.10782343337655,0.7072329787594748,1.0428269460806598,0.2563685444516296,0.3000830739363366
15,2,-227.33942010938833,-226.7842365859463,0.5551835234420134,0.4790973790515559,0.37899105065589717,0.2969566212431757
15,3,-227.93747176473386,-227.40751491813546,0.5299568465984064,0.304248905905521,0.24935579394440927,0.28605423732118984
15,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
16,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
16,1,-227.8262138763251,-227.11855207224542,0.7076618040796914,1.0460939785600212,0.22891619648122172,0.300956784243979
16,2,-227.34872664712063,-226.7930408261724,0.5556858209482436,0.4800570792081208,0.379842377251088,0.29854920745978486
16,3,-227.94622027555795,-227.4164906497547,0.5297296258032343,0.3163680488314046,0.22277172074897958,0.28706616353962694
16,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
17,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
17,1,-227.8427903550559,-227.13424315747199,0.7085471975839259,1.0531423020434243,0.17916747734738875,0.3025580239262558
17,2,-227.3625004595347,-226.80587245266477,0.5566280068699161,0.4821150928871668,0.3821624965538065,0.3014927536122353
17,3,-227.95924402520342,-227.4298463849431,0.5293976402603254,0.3389554969714762,0.17314157299896837,0.28894479671511497
17,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
18,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
18,1,-227.85657421792865,-227.1467652442703,0.7098089736583295,1.0645990689512785,0.11780568657205243,0.3046156715227238
18,2,-227.37382020966683,-226.8160426737896,0.5577775358772108,0.4850993260901819,0.3865168074226215,0.3053284412779031
18,3,-227.9701465719802,-227.44102658165244,0.5291199903277704,0.3687881068882236,0.10703786490404223,0.29143101953521694
18,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
19,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
19,1,-227.86162421868517,-227.15063332293442,0.7109908957507406,1.080518751693414,0.07523532407659558,0.3067374270071764
19,2,-227.37765460730554,-226.819174570059,0.5584800372465434,0.4879233640399564,0.39279376669889493,0.3093648119293828
19,3,-227.97436125578903,-227.4454024596599,0.5289587961291371,0.4010297984856961,0.07489174095684042,0.29418045554516065
19,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
20,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
20,1,-227.86165079110722,-227.15082611212088,0.7108246789863301,1.0806949934781653,0.07465390546901482,0.3066953269803755
20,2,-227.3776250312928,-226.81936692882144,0.5582581024713686,0.48771265893254945,0.3929900397968448,0.30929754328990905
20,3,-227.97449646356876,-227.44558343611357,0.5289130274552025,0.40071561585672694,0.07418873443890787,0.29417396194583756
20,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
21,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
21,1,-227.86169544795808,-227.1511966635768,0.7104987843812876,1.0810444159272155,0.07354117860010327,0.30661248190312046
21,2,-227.37755559053133,-226.81973550890453,0.5578200816268031,0.4873127486794556,0.39340663349393623,0.30916597967132975
21,3,-227.97475717625125,-227.4459347327754,0.5288224434758177,0.40009937134136236,0.07278857854940776,0.29416077216095954
21,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
22,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
22,1,-227.8617433732177,-227.15171682426814,0.7100265489495732,1.081560563857071,0.07199941558273,0.3064916491495388
22,2,-227.37742779421924,-226.8202501382256,0.5571776559936596,0.48676368334103287,0.39408557342608513,0.30897631440145545
22,3,-227.97512519299374,-227.4464363949894,0.5286887980043525,0.3992056737291623,0.07070188162929715,0.29414042174582083
22,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
23,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
23,1,-227.86177723577495,-227.15234902404342,0.7094282117315203,1.0822329790205707,0.07018266314179265,0.306337018779159
23,2,-227.3772190219944,-226.82087080319417,0.5563482188002145,0.486117486210758,0.39507450715003073,0.308738145840815
23,3,-227.97557610222137,-227.44706164061304,0.5285144616083334,0.39807147627098277,0.06794353890451614,0.29411212002810655
23,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
24,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
24,1,-227.8617823520922,-227.15305139091674,0.7087309611754633,1.0830462401774177,0.06829252470574121,0.3061542454102388
24,2,-227.37690821834065,-226.82155342359948,0.5553547947411586,0.4854290815476328,0.39641042628844436,0.3084646307739293
24,3,-227.97608239927058,-227.44778016670475,0.5283022325658369,0.3967456109765387,0.06453345809474208,0.2940746741479132
24,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
25,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
25,1,-227.86175255837665,-227.1537836159938,0.7079689423828588,1.083978642281747,0.066567443695187,0.30595048175804374
25,2,-227.37648250820723,-226.82225638267585,0.5542261255313767,0.4847465357780908,0.3981033420344051,0.30817257586915814
25,3,-227.97661703719544,-227.4485618577257,0.5280551794697268,0.39528806728459864,0.060499316192793674,0.2940264018719702
25,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
26,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
26,1,-227.8616956484955,-227.1545126457141,0.7071830027813992,1.0850007180235313,0.06539283458814572,0.30573436072386684
26,2,-227.37594356573817,-226.82294668482962,0.5529968809085646,0.48410286370610317,0.4001249319908447,0.30788230086529894
26,3,-227.97715687287427,-227.4493803222063,0.5277765506679721,0.39376869176018137,0.05588223303076163,0.29396504800406564
26,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
27,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
27,1,-227.86162943687518,-227.155289220289,0.7063402165861681,1.0861903378738387,0.0657138904808423,0.3054925826419513
27,2,-227.37523955272593,-226.82367139689418,0.5515681558317546,0.4834515301468409,0.40266188937812086,0.30759014136740553
27,3,-227.9777398990145,-227.45030391981788,0.5274359791966003,0.3921058674409958,0.05298827296035514,0.2938787201456164
27,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
28,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
28,1,-227.86160521594832,-227.1560968075974,0.7055084083509138,1.0875114589289294,0.0657239584739509,0.30523665024691415
28,2,-227.3743836666271,-226.82441520982667,0.5499684568004235,0.48279452631719433,0.4056959570741935,0.30733459192691215
28,3,-227.97835245006416,-227.45132619741656,0.5270262526475972,0.3903942163540824,0.05417420256285643,0.2937562901908284
28,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
29,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
29,1,-227.86172135590604,-227.15692859534457,0.7047927605614693,1.088885939370456,0.06704938911626603,0.3049852998026817
29,2,-227.37343418595927,-226.82517522076836,0.5482589651909053,0.48211138769526213,0.4091616838078283,0.3071718960099091
29,3,-227.97898434689944,-227.45244390764893,0.526540439250497,0.3887749367333991,0.05453454106750871,0.29358120222491096
29,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
30,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
30,1,-227.86211824163576,-227.15778290012076,0.7043353415149933,1.0901858463277847,0.0712398789660254,0.3047634933982177
30,2,-227.3724935365024,-226.82595688448896,0.5465366520134327,0.481366873566884,0.4130083960105717,0.30717410445747145
30,3,-227.9796275206726,-227.45365727309863,0.5259702475739925,0.38742392969315087,0.05353796200423014,0.2933286428886376
30,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
31,0,-224.0849406296275,-224.0849406296275,0.0,1.4843128236182923,1.4843128236182923,0.0
31,1,-227.86294167610606,-227.15863383694588,0.7043078391601935,1.0912340227288972,0.07816772161982664,0.3045989610158974
31,2,-227.3716807280921,-226.82674928076378,0.5449314473283107,0.48052646210753713,0.4172963794896963,0.3074232136206634
31,3,-227.98026121385837,-227.45495965934794,0.5253015545104326,0.38652391688692556,0.05060892376264817,0.2929606114094323
31,4,-224.7994996468269,-224.7994996468269,0.0,1.3380726569034624,1.3380726569034624,0.0
