optimizer_iteration,image_index,base_energy_eV,restrained_energy_eV,tether_energy_eV,base_fmax_eV_A,restrained_fmax_eV_A,max_reference_displacement_A
6,3,-226.47889654701393,-226.38969709172332,0.08919945529060301,0.5201448663682111,0.5722902437543059,0.1429743099178805
6,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
7,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
7,1,-226.2554989024018,-226.11868210721988,0.13681679518191664,0.8445864429070256,0.753686772158965,0.15894595884812182
7,2,-226.04734426592847,-225.91700557387185,0.13033869205661883,0.5636639693852031,0.5783482418022096,0.1722797170577472
7,3,-226.63134521219814,-226.50783209985096,0.12351311234718287,0.5227386332076287,0.5720612329514961,0.16871037089126462
7,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
8,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
8,1,-226.45685032977536,-226.27916258745296,0.17768774232241702,0.8869341923999662,0.6959550465088754,0.18370747878116286
8,2,-226.22726943238843,-226.0590685340474,0.1682008983410176,0.5651626225801741,0.5739209675514846,0.19399200915725534
8,3,-226.78404253823507,-226.6229406359693,0.16110190226577897,0.5202215955287105,0.5577381695322879,0.19214819831930102
8,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
9,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
9,1,-226.66743851384172,-226.4450527754656,0.22238573837611098,0.9057012405075063,0.5992083348721521,0.2071970841017373
9,2,-226.41118510013055,-226.2039691184598,0.2072159816707364,0.5083683617901857,0.5196026997975797,0.2118421215071034
9,3,-226.9411616772014,-226.7404792166633,0.2006824605381112,0.506974066002522,0.531295565052254,0.2124373199291757
9,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
10,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
10,1,-226.86817607923695,-226.59690762259876,0.27126845663817994,0.9086097083796926,0.4854941243731357,0.22870612694976286
10,2,-226.58172551969753,-226.33500881881218,0.24671670088535047,0.41201137290435474,0.41529308718264357,0.22579814255832797
10,3,-227.09361430508136,-226.8520629702414,0.24155133483995253,0.46878749459041064,0.4928307705801672,0.22915924661495113
10,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
11,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
11,1,-227.03587105329706,-226.71046504983062,0.3254060034664285,0.9024058547953634,0.3800611635829902,0.2484604486204199
11,2,-226.71740004042155,-226.43056551882108,0.2868345216004703,0.4031681098660598,0.3883532733920276,0.23642936531084607
11,3,-227.22528927406944,-226.9414277953891,0.2838614786803338,0.43758688628378106,0.4406692069526472,0.242315900720261
11,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
12,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
12,1,-227.15399319738975,-226.76730626878071,0.38668692860903975,0.8894230767757959,0.3043283147091986,0.26714271452679017
12,2,-226.8035136933173,-226.4752288671653,0.32828482615202226,0.41041802953345236,0.4219004613045548,0.24473093810258106
12,3,-227.31986838621927,-226.99114015617184,0.32872823004742224,0.405135380795978,0.371413225309105,0.2521757445983435
12,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
13,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
13,1,-227.22401200912836,-226.76512693662946,0.45888507249891464,0.8665762108214362,0.2981890632902633,0.28623227868456697
13,2,-226.8428094785944,-226.4700284371947,0.37278104139970125,0.4206945590085915,0.424171064460895,0.2525792965490877
13,3,-227.3675986200041,-226.98834584889124,0.3792527711128445,0.3802056039728302,0.28139548055704605,0.25960992554117773
13,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
14,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
14,1,-227.22852261925993,-226.76923771313818,0.4592849061217459,0.8679358238782532,0.2753495799330022,0.286553754299595
14,2,-226.84674379061303,-226.4741542209193,0.3725895696937182,0.4218543032391245,0.41794204284367975,0.2531077134730251
14,3,-227.37079857961953,-226.99124315304397,0.37955542657557423,0.3843227325683386,0.2814383541976547,0.25973318477072976
14,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
15,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
15,1,-227.23623838520308,-226.77611905357793,0.4601193316251447,0.8715467391265412,0.23288916079035696,0.28716493768924745
15,2,-226.8532575925746,-226.4810284333704,0.3722291592042041,0.425131350112425,0.40827910151214303,0.25410333014572173
15,3,-227.37655558742904,-226.99638091274673,0.38017467468230093,0.3922555888836886,0.28155045421501457,0.2599745325880772
15,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
16,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
16,1,-227.24506431388224,-226.783634817257,0.46142949662523797,0.8785668469699752,0.17682774478480986,0.2880053108916644
16,2,-226.86016433652304,-226.48845359404044,0.37171074248259306,0.4314464498652781,0.3995552656279396,0.25544411327861494
16,3,-227.3838143277058,-227.00267977007945,0.38113455762635456,0.4033908472950464,0.28166704149673866,0.26032640121629236
16,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
17,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
17,1,-227.25295749233413,-226.7897418435755,0.4632156487586339,0.8895060770417528,0.13185712059276092,0.2889906686462937
17,2,-226.86530834724505,-226.49432906535398,0.3709792818910795,0.4402568282445951,0.3953732022650563,0.25694601250823806
17,3,-227.391481021764,-227.00901781298447,0.38246320877953216,0.41675444064163775,0.28142377617969,0.26078339926760075
17,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
18,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
18,1,-227.2588027492118,-226.79342913495847,0.46537361425334334,0.9033723159507536,0.12770380128273529,0.29001381963902645
18,2,-226.8674809985444,-226.49762122775698,0.36985977078742865,0.44860972849757075,0.396149939503582,0.25834884641376726
18,3,-227.39880448125257,-227.0146270979623,0.38417738329026563,0.430810130183632,0.27986703725928125,0.2613447883033289
18,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
19,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
19,1,-227.2629356595675,-226.79529012253874,0.4676455370287326,0.9172841669445405,0.13857487811855415,0.2909531780238686
19,2,-226.8670791517992,-226.4989321673958,0.3681469844033983,0.4523987140311026,0.3989584585950535,0.2593496318961829
19,3,-227.40551538089767,-227.0192913447167,0.3862240361809736,0.44330523379893083,0.2756127535529922,0.26199765015328125
19,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
20,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
20,1,-227.26664897932173,-226.79687999936684,0.46976897995488953,0.9281538865894495,0.14661804446624604,0.2917403612033708
20,2,-226.86560319205645,-226.49978608050495,0.3658171115514976,0.45013035471154184,0.40124354545521335,0.25978259533394693
20,3,-227.41176016195902,-227.02327967867603,0.3884804832829971,0.4523493038360654,0.26775977520465544,0.2627079975397455
20,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
21,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
21,1,-227.27151842541127,-226.7997152918897,0.47180313352158637,0.9346563001583403,0.14152600226400244,0.2924384917594195
21,2,-226.8641298608141,-226.50148235099257,0.36264750982152627,0.4423161833383003,0.40344461461763614,0.2595896834175895
21,3,-227.41851797471907,-227.02742966298746,0.3910883117315991,0.4572708439781158,0.2544724662167235,0.26352136225054806
21,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
22,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
22,1,-227.27796107331858,-226.80420095109594,0.4737601222226454,0.93501062952484,0.11785344426149613,0.29308927773364896
22,2,-226.86294520887333,-226.50421574947032,0.35872945940301315,0.43159067179518174,0.4079220930224026,0.2587239820817368
22,3,-227.42597454587056,-227.03196596960512,0.39400857626542607,0.45658282414901885,0.23455569052792596,0.2644102875270856
22,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
23,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
23,1,-227.28499580198664,-226.8090916091628,0.4759041928238358,0.9285969013459281,0.07674606829185503,0.29382578710528345
23,2,-226.86118322939717,-226.50675382197525,0.35442940742192075,0.4219930706511113,0.4164712238391059,0.25732273900166497
23,3,-227.43379842045823,-227.03661243663214,0.39718598382608605,0.44948934663882084,0.20772350686940116,0.2653090218430257
23,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
24,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
24,1,-227.2906819012185,-226.81183484805533,0.47884705316317155,0.916046588977395,0.0682055841418358,0.2949196315640432
24,2,-226.8578317623866,-226.50720893824854,0.3506228241380657,0.41706962741879283,0.42670723161439433,0.25591070220391016
24,3,-227.44110345315798,-227.04060734061204,0.40049611254593154,0.4367980040505327,0.17600028269634374,0.26605508445104886
24,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
25,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
25,1,-227.29478327822673,-226.8114690652989,0.48331421292782695,0.9001034167631066,0.08289967600236556,0.2966831200639429
25,2,-226.85461372214485,-226.50581456902842,0.34879915311643095,0.41827436433821086,0.43418164785283037,0.2574891698157944
25,3,-227.44733663143592,-227.04362376817147,0.4037128632644448,0.42320010494701055,0.14606593284312763,0.26634259213544864
25,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
26,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
26,1,-227.29524566107665,-226.81182699789483,0.48341866318182947,0.9001779850458036,0.07955969354203168,0.29674685300945813
26,2,-226.85540078547336,-226.50622931023943,0.34917147523394093,0.4189556855207395,0.4338561531161633,0.25770384795928925
26,3,-227.44757054881782,-227.0439823468821,0.4035882019357112,0.4238781829364546,0.1469164805669929,0.2662318150319549
26,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
27,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
27,1,-227.2960883889102,-226.81246848219624,0.4836199067139414,0.9003471427997269,0.07309895051414034,0.2968671221695814
27,2,-226.85687465824444,-226.50696960679414,0.34990505145028716,0.4203007257151157,0.4333074443603022,0.25812192625858044
27,3,-227.44800508805386,-227.0446647294851,0.40334035856874206,0.4251965865475997,0.1486010076114924,0.26600956381711205
27,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
28,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
28,1,-227.297163488829,-226.81326287650793,0.48390061232106124,0.9006440440851494,0.06395889795703358,0.29702901329457143
28,2,-226.85885701766566,-226.50787916525724,0.35097785240841045,0.42225077470258426,0.4327083590360645,0.25872116595222755
28,3,-227.44858051528462,-227.04560969356396,0.4029708217206601,0.42707993219116774,0.15108471305546706,0.2656734151883625
28,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
29,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
29,1,-227.29828719157564,-226.81405624402865,0.4842309475469867,0.9011021105413969,0.052814717178993706,0.29720926909206674
29,2,-226.86113095492976,-226.50877464504762,0.352356309882148,0.4246684659424292,0.43224247611562705,0.25946886516509776
29,3,-227.44922256928103,-227.0467432262366,0.4024793430444349,0.42941519049841925,0.1543092441775321,0.2652181155515133
29,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
30,0,-224.8022610458681,-224.8022610458681,0.0,1.1524520367417164,1.1524520367417164,0.0
30,1,-227.2992767366398,-226.8147122190277,0.4845645176120976,0.9017385880298221,0.040628081078340865,0.29737493116888525
30,2,-226.86348764796637,-226.5094948853756,0.3539927625907657,0.4272950505668671,0.4320333514273334,0.26032154796575324
30,3,-227.44985693530424,-227.04799468757992,0.4018622477243138,0.4320480657403885,0.15818110701806648,0.2646345892606913
30,4,-225.46993034923182,-225.46993034923182,0.0,1.0771270203970924,1.0771270203970924,0.0
